mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,CMUN,Target,is_train
2020-04,110,Francia,28131,San Lorenzo de El Escorial,32,131,32,TRUE
2022-03,115,Italia,28040,Ciempozuelos,37,040,37,TRUE
2022-06,117,Luxemburgo,28092,Móstoles,100,092,100,TRUE
2020-01,126,Alemania,28013,Aranjuez,190,013,190,TRUE
2020-08,436,Turquia,28079,Madrid,113,079,113,TRUE
2022-07,010,Total Europa,28050,Cubas de la Sagra,215,050,215,TRUE
2021-02,121,Países Bajos,28058,Fuenlabrada,398,058,398,TRUE
2021-01,144,Eslovaquia,28079,Madrid,70,079,70,TRUE
2021-03,010,Total Europa,28067,Guadalix de la Sierra,78,067,78,TRUE
2021-07,343,Colombia,28074,Leganés,40,074,40,TRUE
2021-03,011,Total Unión Europea,28082,Manzanares el Real,124,082,124,TRUE
2021-12,030,Total América,28113,Pinto,136,113,136,TRUE
2020-03,117,Luxemburgo,28058,Fuenlabrada,129,058,129,TRUE
2022-05,131,Suecia,28104,Paracuellos de Jarama,37,104,37,TRUE
2022-05,031,Total América del Norte,28015,Arroyomolinos,56,015,56,TRUE
2021-07,125,Reino Unido,28022,Boadilla del Monte,101,022,101,TRUE
2022-09,011,Total Unión Europea,28029,Cabanillas de la Sierra,67,029,67,TRUE
2022-08,122,Polonia,28106,Parla,157,106,157,TRUE
2022-05,011,Total Unión Europea,28070,Horcajo de la Sierra-Aoslos,46,070,46,TRUE
2022-09,011,Total Unión Europea,28026,Brunete,656,026,656,TRUE
2020-09,121,Países Bajos,28045,Colmenar Viejo,219,045,219,TRUE
2020-08,010,Total Europa,28007,Alcorcón,2327,007,2327,TRUE
2022-05,123,Portugal,28065,Getafe,371,065,371,TRUE
2019-07,000,Total,28036,Casarrubuelos,129,036,129,TRUE
2020-02,154,Rusia,28079,Madrid,4075,079,4075,TRUE
2022-02,121,Países Bajos,28052,Chinchón,44,052,44,TRUE
2019-09,040,Total Asia,28049,Coslada,110,049,110,TRUE
2021-05,000,Total,28152,Torrelodones,716,152,716,TRUE
2019-10,142,Lituania,28161,Valdemoro,43,161,43,TRUE
2020-11,102,Austria,28152,Torrelodones,50,152,50,TRUE
2020-07,110,Francia,28120,Rascafría,63,120,63,TRUE
2020-11,000,Total,28065,Getafe,3896,065,3896,TRUE
2021-05,000,Total,28087,"Molinos, Los",47,087,47,TRUE
2022-08,000,Total,28165,Valdilecha,94,165,94,TRUE
2019-11,126,Alemania,28047,Collado Villalba,95,047,95,TRUE
2021-04,107,Dinamarca,28092,Móstoles,40,092,40,TRUE
2021-03,010,Total Europa,28027,Buitrago del Lozoya,86,027,86,TRUE
2019-09,031,Total América del Norte,28176,Villanueva de la Cañada,65,176,65,TRUE
2021-10,000,Total,28145,Talamanca de Jarama,90,145,90,TRUE
2021-06,011,Total Unión Europea,28080,Majadahonda,2570,080,2570,TRUE
2020-01,131,Suecia,28134,San Sebastián de los Reyes,128,134,128,TRUE
2021-04,115,Italia,28113,Pinto,82,113,82,TRUE
2022-01,011,Total Unión Europea,28120,Rascafría,214,120,214,TRUE
2020-06,010,Total Europa,28169,Venturada,55,169,55,TRUE
2019-09,123,Portugal,28092,Móstoles,116,092,116,TRUE
2020-02,011,Total Unión Europea,28173,Villamanrique de Tajo,31,173,31,TRUE
2020-06,040,Total Asia,28123,Rivas-Vaciamadrid,30,123,30,TRUE
2019-09,128,Rumania,28127,"Rozas de Madrid, Las",41,127,41,TRUE
2021-07,122,Polonia,28113,Pinto,40,113,40,TRUE
2022-08,123,Portugal,28049,Coslada,72,049,72,TRUE
2020-12,011,Total Unión Europea,28045,Colmenar Viejo,1164,045,1164,TRUE
2019-12,033,Total Sudamérica,28084,Mejorada del Campo,30,084,30,TRUE
2022-08,343,Colombia,28123,Rivas-Vaciamadrid,64,123,64,TRUE
2022-04,121,Países Bajos,28074,Leganés,667,074,667,TRUE
2020-04,040,Total Asia,28058,Fuenlabrada,37,058,37,TRUE
2019-09,123,Portugal,28006,Alcobendas,397,006,397,TRUE
2022-03,010,Total Europa,28041,Cobeña,41,041,41,TRUE
2020-08,113,Irlanda,28113,Pinto,44,113,44,TRUE
2022-01,011,Total Unión Europea,28017,Batres,75,017,75,TRUE
2022-09,010,Total Europa,28144,Soto del Real,231,144,231,TRUE
2020-07,000,Total,28004,"Álamo, El",127,004,127,TRUE
2020-02,000,Total,28060,Fuentidueña de Tajo,78,060,78,TRUE
2019-11,125,Reino Unido,28013,Aranjuez,148,013,148,TRUE
2020-12,000,Total,28115,Pozuelo de Alarcón,3191,115,3191,TRUE
2021-08,340,Argentina,28079,Madrid,2961,079,2961,TRUE
2019-09,110,Francia,28096,Navalcarnero,140,096,140,TRUE
2022-08,131,Suecia,28013,Aranjuez,65,013,65,TRUE
2019-08,033,Total Sudamérica,28045,Colmenar Viejo,57,045,57,TRUE
2020-09,117,Luxemburgo,28106,Parla,62,106,62,TRUE
2022-07,501,Australia,28079,Madrid,1260,079,1260,TRUE
2022-06,011,Total Unión Europea,28176,Villanueva de la Cañada,1498,176,1498,TRUE
2021-06,000,Total,28171,Villa del Prado,144,171,144,TRUE
2020-07,115,Italia,28123,Rivas-Vaciamadrid,69,123,69,TRUE
2021-11,011,Total Unión Europea,28054,"Escorial, El",455,054,455,TRUE
2022-04,000,Total,28062,Garganta de los Montes,85,062,85,TRUE
2022-06,107,Dinamarca,28092,Móstoles,65,092,65,TRUE
2022-05,031,Total América del Norte,28903,Tres Cantos,103,903,103,TRUE
2019-12,040,Total Asia,28079,Madrid,40370,079,40370,TRUE
2021-09,302,EE.UU.,28054,"Escorial, El",40,054,40,TRUE
2020-02,020,Total África,28134,San Sebastián de los Reyes,65,134,65,TRUE
2021-06,126,Alemania,28079,Madrid,10637,079,10637,TRUE
2022-02,128,Rumania,28148,Torrejón de Ardoz,116,148,116,TRUE
2021-01,116,Liechtenstein,28079,Madrid,171,079,171,TRUE
2020-02,148,Armenia,28079,Madrid,35,079,35,TRUE
2020-04,010,Total Europa,28022,Boadilla del Monte,933,022,933,TRUE
2022-09,121,Países Bajos,28127,"Rozas de Madrid, Las",724,127,724,TRUE
2019-10,011,Total Unión Europea,28085,Miraflores de la Sierra,86,085,86,TRUE
2022-09,110,Francia,28120,Rascafría,36,120,36,TRUE
2021-12,110,Francia,28125,Robledo de Chavela,53,125,53,TRUE
2021-07,132,Suiza,28080,Majadahonda,51,080,51,TRUE
2021-11,030,Total América,28009,Algete,59,009,59,TRUE
2020-06,011,Total Unión Europea,28176,Villanueva de la Cañada,754,176,754,TRUE
2021-01,112,Hungria,28079,Madrid,160,079,160,TRUE
2021-05,121,Países Bajos,28052,Chinchón,67,052,67,TRUE
2021-11,000,Total,28116,Pozuelo del Rey,35,116,35,TRUE
2021-06,107,Dinamarca,28040,Ciempozuelos,57,040,57,TRUE
2022-08,123,Portugal,28009,Algete,32,009,32,TRUE
2022-04,131,Suecia,28061,Galapagar,43,061,43,TRUE
2019-11,125,Reino Unido,28058,Fuenlabrada,272,058,272,TRUE
2019-07,010,Total Europa,28019,Belmonte de Tajo,68,019,68,TRUE
2020-11,110,Francia,28033,Campo Real,30,033,30,TRUE
2022-09,115,Italia,28068,Guadarrama,45,068,45,TRUE
2020-01,000,Total,28157,Valdelaguna,42,157,42,TRUE
2022-04,126,Alemania,28129,San Agustín del Guadalix,45,129,45,TRUE
2019-10,020,Total África,28181,Villaviciosa de Odón,32,181,32,TRUE
2022-02,011,Total Unión Europea,28129,San Agustín del Guadalix,254,129,254,TRUE
2019-10,125,Reino Unido,28903,Tres Cantos,195,903,195,TRUE
2020-08,302,EE.UU.,28130,San Fernando de Henares,62,130,62,TRUE
2019-11,000,Total,28084,Mejorada del Campo,630,084,630,TRUE
2021-11,122,Polonia,28137,"Santos de la Humosa, Los",37,137,37,TRUE
2020-08,000,Total,28055,Estremera,101,055,101,TRUE
2022-08,125,Reino Unido,28131,San Lorenzo de El Escorial,130,131,130,TRUE
2021-10,131,Suecia,28079,Madrid,4214,079,4214,TRUE
2022-09,131,Suecia,28115,Pozuelo de Alarcón,60,115,60,TRUE
2022-02,103,Bélgica,28080,Majadahonda,32,080,32,TRUE
2022-05,040,Total Asia,28080,Majadahonda,68,080,68,TRUE
2022-10,115,Italia,28150,Torrejón de Velasco,39,150,39,TRUE
2019-07,113,Irlanda,28005,Alcalá de Henares,176,005,176,TRUE
2021-10,121,Países Bajos,28043,Colmenar de Oreja,74,043,74,TRUE
2022-07,122,Polonia,28045,Colmenar Viejo,36,045,36,TRUE
2021-06,111,Grecia,28079,Madrid,414,079,414,TRUE
2022-10,000,Total,28085,Miraflores de la Sierra,128,085,128,TRUE
2021-09,031,Total América del Norte,28123,Rivas-Vaciamadrid,69,123,69,TRUE
2022-07,302,EE.UU.,28047,Collado Villalba,80,047,80,TRUE
2020-09,302,EE.UU.,28022,Boadilla del Monte,66,022,66,TRUE
2019-12,040,Total Asia,28006,Alcobendas,518,006,518,TRUE
2022-07,000,Total,28053,Daganzo de Arriba,322,053,322,TRUE
2020-08,040,Total Asia,28127,"Rozas de Madrid, Las",71,127,71,TRUE
2019-08,000,Total,28108,Pedrezuela,188,108,188,TRUE
2022-05,010,Total Europa,28006,Alcobendas,6043,006,6043,TRUE
2021-02,121,Países Bajos,28002,Ajalvir,39,002,39,TRUE
2021-08,011,Total Unión Europea,28004,"Álamo, El",47,004,47,TRUE
2022-04,102,Austria,28074,Leganés,414,074,414,TRUE
2020-06,103,Bélgica,28148,Torrejón de Ardoz,47,148,47,TRUE
2020-12,123,Portugal,28013,Aranjuez,45,013,45,TRUE
2021-12,213,Egipto,28079,Madrid,482,079,482,TRUE
2022-03,011,Total Unión Europea,28127,"Rozas de Madrid, Las",2675,127,2675,TRUE
2019-12,115,Italia,28013,Aranjuez,81,013,81,TRUE
2022-02,011,Total Unión Europea,28018,Becerril de la Sierra,46,018,46,TRUE
2022-01,110,Francia,28082,Manzanares el Real,60,082,60,TRUE
2020-12,221,Kenia,28079,Madrid,98,079,98,TRUE
2021-07,110,Francia,28119,Quijorna,41,119,41,TRUE
2020-07,110,Francia,28002,Ajalvir,61,002,61,TRUE
2019-11,302,EE.UU.,28134,San Sebastián de los Reyes,171,134,171,TRUE
2022-06,030,Total América,28181,Villaviciosa de Odón,217,181,217,TRUE
2020-12,011,Total Unión Europea,28008,Aldea del Fresno,41,008,41,TRUE
2022-01,000,Total,28089,Moraleja de Enmedio,225,089,225,TRUE
2022-08,102,Austria,28160,Valdemorillo,40,160,40,TRUE
2022-05,011,Total Unión Europea,28075,Loeches,365,075,365,TRUE
2019-10,011,Total Unión Europea,28032,Camarma de Esteruelas,101,032,101,TRUE
2020-07,110,Francia,28041,Cobeña,36,041,36,TRUE
2020-02,407,China,28047,Collado Villalba,35,047,35,TRUE
2022-05,020,Total África,28061,Galapagar,30,061,30,TRUE
2021-04,107,Dinamarca,28058,Fuenlabrada,56,058,56,TRUE
2021-10,102,Austria,28044,Colmenarejo,31,044,31,TRUE
2020-10,010,Total Europa,28028,Bustarviejo,106,028,106,TRUE
2022-07,010,Total Europa,28066,Griñón,180,066,180,TRUE
2020-05,010,Total Europa,28045,Colmenar Viejo,657,045,657,TRUE
2022-08,000,Total,28072,Hoyo de Manzanares,109,072,109,TRUE
2021-04,126,Alemania,28040,Ciempozuelos,46,040,46,TRUE
2021-10,131,Suecia,28007,Alcorcón,94,007,94,TRUE
2019-09,103,Bélgica,28022,Boadilla del Monte,30,022,30,TRUE
2022-01,122,Polonia,28080,Majadahonda,30,080,30,TRUE
2022-06,033,Total Sudamérica,28113,Pinto,111,113,111,TRUE
2020-12,117,Luxemburgo,28061,Galapagar,34,061,34,TRUE
2020-04,010,Total Europa,28134,San Sebastián de los Reyes,1077,134,1077,TRUE
2022-07,319,Guatemala,28079,Madrid,569,079,569,TRUE
2021-10,123,Portugal,28106,Parla,136,106,136,TRUE
2021-05,107,Dinamarca,28134,San Sebastián de los Reyes,122,134,122,TRUE
2020-12,117,Luxemburgo,28006,Alcobendas,65,006,65,TRUE
2019-08,030,Total América,28075,Loeches,43,075,43,TRUE
2022-09,010,Total Europa,28115,Pozuelo de Alarcón,3548,115,3548,TRUE
2019-10,011,Total Unión Europea,28054,"Escorial, El",411,054,411,TRUE
2020-03,123,Portugal,28130,San Fernando de Henares,160,130,160,TRUE
2019-11,010,Total Europa,28150,Torrejón de Velasco,235,150,235,TRUE
2022-10,340,Argentina,28022,Boadilla del Monte,53,022,53,TRUE
2020-11,031,Total América del Norte,28123,Rivas-Vaciamadrid,41,123,41,TRUE
2022-03,102,Austria,28131,San Lorenzo de El Escorial,36,131,36,TRUE
2020-09,123,Portugal,28079,Madrid,3335,079,3335,TRUE
2021-09,011,Total Unión Europea,28146,Tielmes,67,146,67,TRUE
2021-04,131,Suecia,28040,Ciempozuelos,52,040,52,TRUE
2020-06,131,Suecia,28130,San Fernando de Henares,154,130,154,TRUE
2021-08,010,Total Europa,28034,Canencia,52,034,52,TRUE
2020-09,213,Egipto,28079,Madrid,213,079,213,TRUE
2022-03,040,Total Asia,28123,Rivas-Vaciamadrid,37,123,37,TRUE
2021-06,115,Italia,28045,Colmenar Viejo,40,045,40,TRUE
2022-10,126,Alemania,28084,Mejorada del Campo,69,084,69,TRUE
2021-09,117,Luxemburgo,28013,Aranjuez,52,013,52,TRUE
2021-09,115,Italia,28065,Getafe,187,065,187,TRUE
2021-01,110,Francia,28005,Alcalá de Henares,1061,005,1061,TRUE
2021-12,011,Total Unión Europea,28085,Miraflores de la Sierra,104,085,104,TRUE
2021-03,000,Total,28169,Venturada,40,169,40,TRUE
2022-02,407,China,28079,Madrid,1789,079,1789,TRUE
2021-02,011,Total Unión Europea,28140,Serranillos del Valle,33,140,33,TRUE
2020-11,122,Polonia,28049,Coslada,31,049,31,TRUE
2021-04,302,EE.UU.,28022,Boadilla del Monte,59,022,59,TRUE
2020-09,010,Total Europa,28104,Paracuellos de Jarama,461,104,461,TRUE
2021-01,110,Francia,28080,Majadahonda,473,080,473,TRUE
2020-11,126,Alemania,28079,Madrid,7117,079,7117,TRUE
2022-06,122,Polonia,28092,Móstoles,124,092,124,TRUE
2021-07,010,Total Europa,28150,Torrejón de Velasco,256,150,256,TRUE
2021-06,121,Países Bajos,28154,Torres de la Alameda,102,154,102,TRUE
2019-09,113,Irlanda,28079,Madrid,6376,079,6376,TRUE
2021-02,131,Suecia,28049,Coslada,158,049,158,TRUE
2021-08,126,Alemania,28160,Valdemorillo,43,160,43,TRUE
2020-10,343,Colombia,28079,Madrid,805,079,805,TRUE
2019-10,010,Total Europa,28111,Pezuela de las Torres,51,111,51,TRUE
2020-02,126,Alemania,28131,San Lorenzo de El Escorial,60,131,60,TRUE
2020-07,010,Total Europa,28013,Aranjuez,1159,013,1159,TRUE
2022-02,010,Total Europa,28089,Moraleja de Enmedio,149,089,149,TRUE
2021-07,000,Total,28029,Cabanillas de la Sierra,53,029,53,TRUE
2021-08,302,EE.UU.,28065,Getafe,130,065,130,TRUE
2019-08,118,Malta,28079,Madrid,378,079,378,TRUE
2022-10,126,Alemania,28092,Móstoles,366,092,366,TRUE
2019-12,122,Polonia,28045,Colmenar Viejo,37,045,37,TRUE
2020-01,011,Total Unión Europea,28080,Majadahonda,2690,080,2690,TRUE
2020-01,102,Austria,28080,Majadahonda,309,080,309,TRUE
2019-07,131,Suecia,28132,San Martín de la Vega,36,132,36,TRUE
2022-09,011,Total Unión Europea,28145,Talamanca de Jarama,163,145,163,TRUE
2022-08,031,Total América del Norte,28053,Daganzo de Arriba,59,053,59,TRUE
2019-08,126,Alemania,28176,Villanueva de la Cañada,86,176,86,TRUE
2020-09,125,Reino Unido,28134,San Sebastián de los Reyes,124,134,124,TRUE
2020-06,030,Total América,28903,Tres Cantos,56,903,56,TRUE
2020-02,110,Francia,28104,Paracuellos de Jarama,464,104,464,TRUE
2020-07,010,Total Europa,28072,Hoyo de Manzanares,166,072,166,TRUE
2021-03,107,Dinamarca,28903,Tres Cantos,58,903,58,TRUE
2021-11,011,Total Unión Europea,28127,"Rozas de Madrid, Las",2947,127,2947,TRUE
2020-08,011,Total Unión Europea,28104,Paracuellos de Jarama,472,104,472,TRUE
2020-08,031,Total América del Norte,28127,"Rozas de Madrid, Las",122,127,122,TRUE
2020-12,107,Dinamarca,28123,Rivas-Vaciamadrid,60,123,60,TRUE
2022-07,121,Países Bajos,28095,Navalagamella,60,095,60,TRUE
2022-09,011,Total Unión Europea,28162,Valdeolmos-Alalpardo,76,162,76,TRUE
2021-08,033,Total Sudamérica,28079,Madrid,13626,079,13626,TRUE
2022-01,121,Países Bajos,28086,"Molar, El",54,086,54,TRUE
2020-02,102,Austria,28086,"Molar, El",41,086,41,TRUE
2022-07,031,Total América del Norte,28113,Pinto,107,113,107,TRUE
2021-01,131,Suecia,28092,Móstoles,103,092,103,TRUE
2021-02,011,Total Unión Europea,28181,Villaviciosa de Odón,917,181,917,TRUE
2021-05,125,Reino Unido,28127,"Rozas de Madrid, Las",134,127,134,TRUE
2019-09,010,Total Europa,28023,"Boalo, El",200,023,200,TRUE
2019-09,000,Total,28181,Villaviciosa de Odón,1910,181,1910,TRUE
2020-07,128,Rumania,28079,Madrid,800,079,800,TRUE
2019-11,030,Total América,28079,Madrid,85224,079,85224,TRUE
2022-10,110,Francia,28083,Meco,51,083,51,TRUE
2022-03,030,Total América,28134,San Sebastián de los Reyes,444,134,444,TRUE
2019-11,123,Portugal,28058,Fuenlabrada,268,058,268,TRUE
2021-05,000,Total,28084,Mejorada del Campo,209,084,209,TRUE
2022-07,321,Honduras,28079,Madrid,418,079,418,TRUE
2021-05,123,Portugal,28058,Fuenlabrada,135,058,135,TRUE
2019-08,030,Total América,28045,Colmenar Viejo,143,045,143,TRUE
2020-06,121,Países Bajos,28073,Humanes de Madrid,62,073,62,TRUE
2019-11,011,Total Unión Europea,28146,Tielmes,54,146,54,TRUE
2019-10,125,Reino Unido,28002,Ajalvir,31,002,31,TRUE
2022-06,228,Marruecos,28161,Valdemoro,51,161,51,TRUE
2021-11,110,Francia,28131,San Lorenzo de El Escorial,210,131,210,TRUE
2022-03,122,Polonia,28092,Móstoles,134,092,134,TRUE
2020-03,030,Total América,28181,Villaviciosa de Odón,47,181,47,TRUE
2022-08,040,Total Asia,28074,Leganés,71,074,71,TRUE
2022-02,110,Francia,28132,San Martín de la Vega,51,132,51,TRUE
2021-01,110,Francia,28075,Loeches,98,075,98,TRUE
2019-09,103,Bélgica,28065,Getafe,128,065,128,TRUE
2020-10,011,Total Unión Europea,28061,Galapagar,540,061,540,TRUE
2021-12,011,Total Unión Europea,28146,Tielmes,42,146,42,TRUE
2022-03,104,Bulgaria,28005,Alcalá de Henares,57,005,57,TRUE
2022-07,030,Total América,28080,Majadahonda,646,080,646,TRUE
2022-05,010,Total Europa,28031,Cadalso de los Vidrios,50,031,50,TRUE
2022-06,011,Total Unión Europea,28095,Navalagamella,149,095,149,TRUE
2022-05,030,Total América,28080,Majadahonda,418,080,418,TRUE
2020-02,033,Total Sudamérica,28047,Collado Villalba,127,047,127,TRUE
2020-03,033,Total Sudamérica,28040,Ciempozuelos,39,040,39,TRUE
2019-11,011,Total Unión Europea,28011,Ambite,46,011,46,TRUE
2022-06,011,Total Unión Europea,28087,"Molinos, Los",52,087,52,TRUE
2022-09,125,Reino Unido,28129,San Agustín del Guadalix,31,129,31,TRUE
2019-12,302,EE.UU.,28152,Torrelodones,65,152,65,TRUE
2022-08,011,Total Unión Europea,28165,Valdilecha,54,165,54,TRUE
2020-07,121,Países Bajos,28180,Villarejo de Salvanés,31,180,31,TRUE
2021-06,121,Países Bajos,28903,Tres Cantos,316,903,316,TRUE
2022-07,000,Total,28181,Villaviciosa de Odón,1825,181,1825,TRUE
2021-08,010,Total Europa,28172,Villalbilla,249,172,249,TRUE
2022-08,131,Suecia,28006,Alcobendas,76,006,76,TRUE
2021-09,011,Total Unión Europea,28061,Galapagar,812,061,812,TRUE
2020-01,351,Venezuela,28148,Torrejón de Ardoz,31,148,31,TRUE
2019-12,113,Irlanda,28113,Pinto,53,113,53,TRUE
2021-07,010,Total Europa,28035,Carabaña,92,035,92,TRUE
2021-11,125,Reino Unido,28047,Collado Villalba,74,047,74,TRUE
2021-05,122,Polonia,28092,Móstoles,66,092,66,TRUE
2019-12,011,Total Unión Europea,28006,Alcobendas,4876,006,4876,TRUE
2020-05,122,Polonia,28092,Móstoles,55,092,55,TRUE
2020-04,000,Total,28180,Villarejo de Salvanés,75,180,75,TRUE
2020-06,000,Total,28162,Valdeolmos-Alalpardo,94,162,94,TRUE
2020-02,011,Total Unión Europea,28047,Collado Villalba,1072,047,1072,TRUE
2019-11,117,Luxemburgo,28113,Pinto,64,113,64,TRUE
2021-01,126,Alemania,28026,Brunete,40,026,40,TRUE
2019-07,030,Total América,28080,Majadahonda,455,080,455,TRUE
2021-07,228,Marruecos,28106,Parla,53,106,53,TRUE
2022-09,113,Irlanda,28030,"Cabrera, La",34,030,34,TRUE
2021-05,131,Suecia,28080,Majadahonda,54,080,54,TRUE
2021-05,128,Rumania,28079,Madrid,1435,079,1435,TRUE
2020-12,121,Países Bajos,28054,"Escorial, El",50,054,50,TRUE
2021-08,430,Republica de corea - corea del sur,28079,Madrid,121,079,121,TRUE
2021-12,102,Austria,28152,Torrelodones,139,152,139,TRUE
2019-10,011,Total Unión Europea,28180,Villarejo de Salvanés,104,180,104,TRUE
2020-01,126,Alemania,28040,Ciempozuelos,140,040,140,TRUE
2019-10,000,Total,28084,Mejorada del Campo,667,084,667,TRUE
2022-04,031,Total América del Norte,28022,Boadilla del Monte,202,022,202,TRUE
2022-08,121,Países Bajos,28106,Parla,237,106,237,TRUE
2020-08,010,Total Europa,28110,Perales de Tajuña,112,110,112,TRUE
2021-03,000,Total,28111,Pezuela de las Torres,113,111,113,TRUE
2022-06,030,Total América,28131,San Lorenzo de El Escorial,205,131,205,TRUE
2020-01,000,Total,28120,Rascafría,143,120,143,TRUE
2021-10,132,Suiza,28074,Leganés,33,074,33,TRUE
2022-07,010,Total Europa,28013,Aranjuez,2348,013,2348,TRUE
2021-12,010,Total Europa,28144,Soto del Real,168,144,168,TRUE
2020-11,117,Luxemburgo,28005,Alcalá de Henares,165,005,165,TRUE
2021-05,010,Total Europa,28043,Colmenar de Oreja,141,043,141,TRUE
2021-01,010,Total Europa,28026,Brunete,367,026,367,TRUE
2021-07,126,Alemania,28154,Torres de la Alameda,38,154,38,TRUE
2022-02,122,Polonia,28127,"Rozas de Madrid, Las",30,127,30,TRUE
2021-07,107,Dinamarca,28079,Madrid,2886,079,2886,TRUE
2019-10,343,Colombia,28123,Rivas-Vaciamadrid,38,123,38,TRUE
2022-04,414,Israel,28079,Madrid,4668,079,4668,TRUE
2021-09,020,Total África,28047,Collado Villalba,47,047,47,TRUE
2020-01,125,Reino Unido,28045,Colmenar Viejo,167,045,167,TRUE
2020-10,000,Total,28046,Collado Mediano,180,046,180,TRUE
2020-04,000,Total,28090,Moralzarzal,66,090,66,TRUE
2019-11,033,Total Sudamérica,28161,Valdemoro,94,161,94,TRUE
2020-06,033,Total Sudamérica,28123,Rivas-Vaciamadrid,45,123,45,TRUE
2022-10,125,Reino Unido,28080,Majadahonda,238,080,238,TRUE
2020-11,010,Total Europa,28089,Moraleja de Enmedio,71,089,71,TRUE
2022-04,010,Total Europa,28132,San Martín de la Vega,368,132,368,TRUE
2019-11,121,Países Bajos,28092,Móstoles,765,092,765,TRUE
2021-09,123,Portugal,28127,"Rozas de Madrid, Las",97,127,97,TRUE
2022-05,000,Total,28048,Corpa,31,048,31,TRUE
2021-10,010,Total Europa,28172,Villalbilla,217,172,217,TRUE
2020-11,110,Francia,28040,Ciempozuelos,199,040,199,TRUE
2022-09,317,El salvador,28079,Madrid,239,079,239,TRUE
2019-12,115,Italia,28006,Alcobendas,258,006,258,TRUE
2019-11,122,Polonia,28115,Pozuelo de Alarcón,45,115,45,TRUE
2022-09,011,Total Unión Europea,28136,Santorcaz,92,136,92,TRUE
2021-07,000,Total,28125,Robledo de Chavela,251,125,251,TRUE
2021-07,050,Total Oceanía,28079,Madrid,63,079,63,TRUE
2021-06,010,Total Europa,28110,Perales de Tajuña,163,110,163,TRUE
2021-06,128,Rumania,28007,Alcorcón,57,007,57,TRUE
2022-09,154,Rusia,28006,Alcobendas,38,006,38,TRUE
2021-08,102,Austria,28104,Paracuellos de Jarama,76,104,76,TRUE
2021-09,011,Total Unión Europea,28028,Bustarviejo,195,028,195,TRUE
2020-11,107,Dinamarca,28181,Villaviciosa de Odón,36,181,36,TRUE
2021-07,010,Total Europa,28021,"Berrueco, El",79,021,79,TRUE
2020-02,123,Portugal,28106,Parla,81,106,81,TRUE
2019-10,228,Marruecos,28006,Alcobendas,117,006,117,TRUE
2022-05,407,China,28022,Boadilla del Monte,40,022,40,TRUE
2020-03,125,Reino Unido,28123,Rivas-Vaciamadrid,80,123,80,TRUE
2019-07,110,Francia,28065,Getafe,1068,065,1068,TRUE
2021-01,303,Mexico,28079,Madrid,2278,079,2278,TRUE
2022-02,121,Países Bajos,28040,Ciempozuelos,44,040,44,TRUE
