GEOCODIGO,DESBDT,capacidad_zona,prop_riesgo,tasa_riesgo,tasa_mayores,poblacion_mayores,nombre_zona,nsec,t3_1,t1_1,t2_1,t2_2,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,area,densidad_hab_km
259,V Centenario,7957,0.11393236756453522,0.0134777540330982,0.02303360960757847,0.10330662407955188,V Centenario,17,36.73038668261061,31778,0.5084658348543017,0.4915341651456983,0.22551283277739315,0.6711961766001637,0.10330662407955188,0.1063331864812134,0.17068751966769463,0.0513110642582919,0.03892835924224306,0.5151383252564667,0.09258503052426208,0.6406787116873308,0.7028586191704953,2100118.87061471,15131.52443161396
260,Valdeacederas,6537,0.15763986356239051,0.015731141786079,0.03281737421183514,0.14362062437981837,Valdeacederas,18,41.414123376078166,26202,0.5329727883367682,0.46702721166323186,0.12790298450499962,0.7284970116784978,0.14362062437981837,0.22952495611022056,0.34776312113579116,0.04606911304480574,0.03586418212350202,0.38638755056865887,0.13151901381573927,0.5451465498816884,0.6277335317914663,1164622.02938504,22498.286430178163
261,Valdebernardo,4089,0.1357967016662634,-0.00201548107445935,0.02602222795170428,0.1229746285152892,Valdebernardo,9,42.03750981210856,16286,0.524060309468255,0.47593969053174506,0.11825839985263416,0.7587427360923493,0.1229746285152892,0.07355060174382906,0.13841436202873633,0.09899339923860984,0.07830885423062753,0.4213996991280855,0.15339910966474274,0.5117685926562692,0.6048410229645094,1452762.18836559,11210.368861762803
262,Valdelasfuentes,7834,0.09315232837649871,0.0128636977762292,0.01692977735463164,0.08528901361737411,Valdelasfuentes,17,36.84246285996747,31357,0.5137674331090346,0.4862325668909654,0.21958812386389004,0.6951198137576936,0.08528901361737411,0.06630441687661448,0.11612589214529452,0.0772412858372931,0.06579698631884429,0.5726007175431324,0.08603350766973882,0.6381955671779826,0.6979061134674873,17108344.5900841,1832.8482825962217
263,Valdemorillo,3303,0.15666483147228064,0.01187362203389327,0.01581581896577359,0.1415984004828731,Valdemorillo,5,40.63153848649465,13254,0.4943692243850912,0.5056307756149087,0.17992237814999248,0.6784544967556964,0.1415984004828731,0.12727966651576883,0.17775433076807,0.06263813188471405,0.04576922438509129,0.44637156330164474,0.12289061415421758,0.5333881469744982,0.6078882978723404,93797191.4148501,141.30487064777518
264,Valdemoro,10796,0.11982706040954196,0.00787366139221961,0.02355135530046084,0.10969215799570112,Valdemoro,22,37.89668778052557,43267,0.5099917373517924,0.4900082626482076,0.20746579841449603,0.6828650634432709,0.10969215799570112,0.12092483648045856,0.18182548131370327,0.05002291815933622,0.03517429449696073,0.3330334781704301,0.13116084082557145,0.5908540642984261,0.6767620218642384,36608304.4680962,1181.8903013579009
265,Valderribas,6578,0.06402788332031296,0.01475506403788408,0.02513481114599557,0.05779888102306463,Valderribas,12,35.13751184821496,26274,0.5030485575093248,0.4969514424906752,0.2555479827966811,0.6866498782065921,0.05779888102306463,0.07700510771104514,0.1167064436324884,0.06074540610489457,0.04757871279591992,0.5005616312704575,0.1119172946639263,0.6693989266955926,0.7464403554845095,15960049.3016006,1646.2355161625371
266,Valdezarza,10911,0.28472272389998077,0.0080538140914081,0.0201860740032874,0.25876929031076096,Valdezarza,35,46.213373462798,43667,0.5434072778070397,0.4565927221929604,0.12430695261868233,0.6169193074862024,0.25876929031076096,0.10481444111113657,0.17861122815856367,0.07241947237043993,0.06381010602972496,0.5330274807062542,0.10282241967618568,0.471281535255456,0.5253661025488355,15590900.9030483,2800.8003047124957
267,Valle Inclán,2559,0.3161667585983594,0.00857834669100213,0.03318448972256678,0.2866385153517295,Valle Inclán,10,48.22532116206763,10292,0.54197835211815,0.45802164788185,0.12271374854255732,0.5906645355616013,0.2866385153517295,0.12283004275165176,0.1977106490478041,0.04009223668869025,0.03002299844539448,0.2856249028371551,0.12795193354061407,0.4437259716284493,0.5091725806451612,354613.097545823,29023.180675581425
268,Valle de la Oliva,5254,0.1328011576668464,0.01428704889039901,0.01934168000161847,0.11996799182081888,Valle de la Oliva,11,37.27413303533216,21029,0.5165290123163251,0.48347098768367486,0.23281369537305627,0.6471992724333063,0.11996799182081888,0.06704957439726092,0.13619608635693567,0.09144166151505063,0.08446876218555328,0.674884473821865,0.06996634171857911,0.5693488991392839,0.6123139378952874,7653177.00345841,2747.747764163453
269,Valleaguado,5283,0.2372683514000986,0.018598136495603,0.01299703921682296,0.21612829358319136,Valleaguado,13,45.04622693545334,21132,0.5157603161082719,0.48423968389172817,0.11531881506719666,0.668552129471891,0.21612829358319136,0.1610008517887564,0.18545501135718345,0.04092387374597767,0.02951997917849706,0.25512389267461666,0.1476334942267651,0.47981606095021767,0.5634806312701117,5800498.20434029,3643.1353403726143
270,Vandel,5508,0.1954426124041446,0.01135027450468614,0.02537326131521341,0.17816582612653617,Vandel,17,44.09840986345016,21970,0.5244392171142467,0.4755607828857533,0.11573812926718252,0.7061069913518435,0.17816582612653617,0.05125400546199363,0.09485659080564406,0.09558274920345926,0.08113407828857533,0.4812772826581702,0.12133882567137004,0.4986787209831589,0.5697126718252162,2603570.20247325,8438.41275304568
271,Vicente Muzas,5153,0.2453658904689591,0.00788907995106179,-0.00201782322353917,0.2229691316770788,Vicente Muzas,16,44.305588614460746,20649,0.5376941837377113,0.4623058162622887,0.15458463363843286,0.6224496537362585,0.2229691316770788,0.10271006828417842,0.16238452709574314,0.07318275461281418,0.06645883093612281,0.6546891810741441,0.08900107995544579,0.5011065620611167,0.5501534650588406,1824363.08558192,11318.470628566549
272,Vicálvaro - Artilleros,4716,0.25897920700109994,0.00405443352570207,0.0239197374379841,0.235844943582137,Vicálvaro - Artilleros,16,45.434760051915035,18877,0.5274629390263283,0.4725370609736717,0.13439213328389046,0.6297751496530168,0.235844943582137,0.1909319383376596,0.27838356200667475,0.03581220532923664,0.02474147375112571,0.2293719658844096,0.15849036393494728,0.4573213593261641,0.5421980240504317,1583624.81016589,11920.121406801256
273,Vicálvaro - Villablanca,3364,0.21492596041675577,0.00834483510560495,0.02496960952423718,0.1949892234665875,Vicálvaro - Villablanca,11,43.50453481421049,13483,0.5186441222279908,0.4813558777720092,0.14009842764963287,0.6649019654379589,0.1949892234665875,0.19483740265519545,0.26758503300452424,0.04249824964770452,0.02879345842913298,0.2265070162426759,0.1663326188533709,0.4770070014091819,0.5715151672476452,16274391.9076827,828.4794956692078
274,Villa Vallecas,6829,0.2078638044556549,0.00530085336744989,0.01775125284570098,0.1890670177241202,Villa Vallecas,21,42.98865644563502,27251,0.5272853106308025,0.4727146893691974,0.14398888848115665,0.6669481156654802,0.1890670177241202,0.17638222817511284,0.2725062566511321,0.03625546952405416,0.02252689075630252,0.20426955341088401,0.1695171333162086,0.47627819529558546,0.573217283769403,749354.196515063,36365.98036914072
275,Villa del Prado,2465,0.1960914688852323,0.00870533708440607,0.00882856834668115,0.17779858926215367,Villa del Prado,5,41.64367236374708,9853,0.48999256064142904,0.510007439358571,0.17486255962650968,0.6473223282249061,0.17779858926215367,0.18530966203186847,0.207755140566325,0.03801002740282148,0.02586711661422916,0.2063037552014615,0.16624961940525726,0.4733816604079975,0.5677500964173348,128967344.948866,76.3991846455907
276,Villaamil,6265,0.18237653308039964,0.01197189584110786,0.01605005396686123,0.16611633009323545,Villaamil,17,42.34481010910534,25205,0.5509934576472922,0.4490065423527078,0.1229617020432454,0.7109213370363023,0.16611633009323545,0.23571138266217015,0.3711141638563777,0.04841939694505059,0.04018129736163459,0.40025016068240427,0.1250960960126959,0.5250813211664352,0.5998863558817695,605024.867902507,41659.44465618479
277,Villanueva de la Cañada,9215,0.13067820761852006,0.00574071453988068,0.03549830342236306,0.1188600881848616,Villanueva de la Cañada,15,38.38792812117253,36741,0.5092200811082986,0.49077991889170136,0.1918992542391334,0.6892553033395934,0.1188600881848616,0.1661479763751667,0.22668941509485316,0.08299918891701369,0.06791768324215454,0.479903078304891,0.0998354508587137,0.5320845567622002,0.5913275114994149,109771101.95771,334.70557682981723
278,Villanueva del Pardillo,4326,0.09428327537626756,0.0232458344054744,0.01256485520201334,0.08618253793582764,Villanueva del Pardillo,8,36.41800459284142,17266,0.5145327638132747,0.4854672361867253,0.23452953781999303,0.6793057743542221,0.08618253793582764,0.11421018186030348,0.17663689331634427,0.07977169002664196,0.06536005444225645,0.4977333256110275,0.09143581605467394,0.5996080794625275,0.6599077435422217,25481643.6690829,677.5858034993634
279,Villarejo de Salvanés,3701,0.20350842649293097,0.01078005837832539,-0.00331712117729572,0.1847419502971367,Villarejo de Salvanés,11,42.62061705159373,14808,0.49203964073473794,0.5079603592652621,0.15902986898973528,0.6562105821177743,0.1847419502971367,0.11736180443003782,0.1299317193408968,0.03462913965424095,0.02255103322528363,0.20293708806050784,0.17590196515397083,0.4893725351161534,0.5928290045921124,420392045.329555,35.224263076604295
280,Villaviciosa de Odón,7008,0.2167177930866732,0.01565103633727471,0.02812245442209214,0.1979523772130211,Villaviciosa de Odón,16,42.673861575528264,28016,0.5162772986864649,0.4837227013135352,0.15271203954882925,0.6493520131353512,0.1979523772130211,0.09566387421473443,0.13910857724157624,0.0960537407195888,0.08572532481439177,0.492926934608795,0.08842233009708739,0.4893191640491148,0.5363683395202741,68216958.1607701,410.68966948032744
281,Vinateros - Torito,7634,0.3283683000533069,-0.00144561989920052,0.01498689342798649,0.29878801970443347,Vinateros - Torito,34,49.3182658587849,30450,0.5557003875205254,0.4442996124794745,0.10933562233169128,0.5918810476190477,0.29878801970443347,0.11776079802955663,0.2092350903119869,0.04312916912972085,0.03307415435139572,0.36984046633825945,0.1262423185550082,0.4421018193760263,0.5068519835796388,1062141.46121306,28668.497664353858
282,Virgen de Begoña,2376,0.2530429380514776,0.01370500578597719,0.01489113434047643,0.22955921412061356,Virgen de Begoña,9,45.59162018281152,9518,0.5532586047488968,0.4467413952511032,0.11662353435595713,0.6538149296070603,0.22955921412061356,0.18500909855011555,0.30047789451565454,0.04999305526371087,0.03821279680605169,0.3534278104643833,0.14443201302794703,0.4566318974574491,0.5342503887371297,1334968.58229866,7129.755805646839
283,Virgen del Cortijo,2864,0.17940236561962689,0.00341877419774219,0.00784635958844989,0.16330805298936726,Virgen del Cortijo,7,40.067529362035906,11474,0.5227512724420429,0.4772487275579571,0.1807511678577654,0.6559407791528673,0.16330805298936726,0.105530974376852,0.18947025448840857,0.06827021091162629,0.05387125675440125,0.573366323862646,0.10733872232874324,0.5624190256231479,0.6305153651734356,1501542.70431227,7641.474309753496
284,Virgen del Val,7990,0.2608027812347279,0.0145990183880457,0.01977441371652778,0.2367854721245605,Virgen del Val,24,45.61316967604219,31856,0.5173235183324962,0.48267648166750377,0.1213792817679558,0.6418263404068307,0.2367854721245605,0.16132579733802108,0.1911062405826218,0.06637763686589652,0.05738753139126067,0.3431334097187343,0.1541127417127072,0.4465071415118031,0.527712644399799,16945270.040448,1879.9346321398484
285,Vista Alegre,9278,0.25503274796878794,0.01199065077725978,0.02701239300429707,0.2324488717355639,Vista Alegre,28,45.25832212689277,37181,0.542093343374304,0.4579066566256959,0.12258892982975177,0.6449470939458326,0.2324488717355639,0.21716939027998172,0.3367809876011942,0.03988127000349641,0.02920345875581614,0.2884226083214545,0.15513883435087814,0.4427520265727119,0.525038428229472,1399447.0402304,26568.35087798582
286,Zofío,7865,0.18543782415056084,0.00796235710365114,0.01412517974410201,0.16872069644160873,Zofío,21,42.11509674951592,31503,0.531108630924039,0.468891369075961,0.13868493794241818,0.6925982192172174,0.16872069644160873,0.3130509443545059,0.4377145954353554,0.0355377741802368,0.02468596006729517,0.1985947782750849,0.17766065454083738,0.444848852490239,0.5405693457765928,1871142.79454335,16836.23510288442
123,NA,NA,NA,NA,NA,NA,La Garena,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17069020.2189585,NA
165,NA,NA,NA,NA,NA,NA,María de Guzmán,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4387189.09126047,NA
171,NA,NA,NA,NA,NA,NA,Miguel de Cervantes,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14391145.7193567,NA
226,NA,NA,NA,NA,NA,NA,Reyes Magos,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13276062.681369,NA
