id,intensidad,ocupacion,carga,vmed,tipo_elem_estacion,distrito,id_punto,cod_cent,nombre,Long,Lat
3782,103,1.0,10,0.0,URB,11.0,5236,84001,AV. CARABANCHEL ALTO N-S(CARPIO TORTA-AV. PESETA),-3.75380716147249,40.3631988447954
3825,84,2.0,7,0.0,URB,11.0,9941,84044,AV. PESETA E-O (TRENTIN - LUIS ORO),-3.74500142563998,40.3635329088999
4548,292,1.0,7,0.0,M30,9.0,6769,PM22471,PM22471,-3.74984508209102,40.4679363361579
3786,127,2.0,12,0.0,URB,11.0,10593,84005,AV. EURO E-O(PESO HISPANO-DURO),-3.74381991106884,40.3656777865821
3835,21,6.0,8,0.0,URB,11.0,10657,84054,SALVADOR ALLENDE N-S(JACOBEO-AV. PESETA),-3.75773280560196,40.3633979389589
3787,104,32.0,35,0.0,URB,11.0,10592,84006,DURO S-N(AV. PESETA-AV. EURO),-3.74434592376131,40.3648932718985
3824,56,3.0,6,0.0,URB,11.0,10588,84043,(CARRIL BUS) AV. PESETA O-E(CORONA-DINERO),-3.75077570834474,40.3620277507438
3849,336,4.0,22,0.0,URB,11.0,5297,84406,(TACTICO)CARPIO Y TORTA O-E(PRADO MERINERO-AV. CARABANCHEL ALTO),-3.75388104785568,40.3643808794518
3846,1080,6.0,55,0.0,URB,11.0,9851,84403,(TACTICO)MORALES S-N(PATRIMONIO HUMANIDAD-AV. PESETA),-3.75609658909828,40.3620635928701
4450,306,2.0,18,0.0,M30,9.0,6696,PM12471,PM12471,-3.74970381337808,40.4681164194569
4549,92,2.0,7,0.0,M30,9.0,6697,PM22502,PM22502,-3.75082342349953,40.471383083636
4235,43,2.0,5,0.0,URB,11.0,5127,96046,GUABAIRO N-S(NTR.SRA FATIMA-NTR.SRA LUZ),-3.74620776999774,40.3851491643745
3826,324,5.0,26,77.0,URB,11.0,9940,84045,AV. PESETA O-E (MUTUAL - LUIS ORO),-3.7466872256488,40.3629643999712
4247,719,5.0,38,0.0,URB,11.0,5111,96406,(TACTICO)JUANA UROSA  E-O(C.AGUILERA-N.S.FATIMA),-3.74564976657752,40.3851724673236
3406,60,2.0,5,0.0,URB,8.0,3814,73400,(TÁCTICO) CTRA. EL PARDO S-N(PALACIO DE LA ZARZUELA),-3.75423478012529,40.4883492443948
4227,352,3.0,13,0.0,URB,10.0,10274,96005,"NTRA SRA. LUZ, 49 E-O(OCAÑA-CAMINO INGENIEROS)",-3.75025691405624,40.3856105103103
4551,128,4.0,12,0.0,M30,8.0,6816,PM22572,PM22572,-3.74797413233606,40.4745476270127
3940,762,2.0,30,0.0,URB,11.0,3749,86025,JOAQUIN TURINA O-E(JUAN XXIII-CAMINO LASCRUCES),-3.75868420889933,40.3720980380821
4237,51,1.0,6,0.0,URB,11.0,5113,96049,NTRA. SRA. FATIMA N-S(MONSEÑOR OSCAR ROMERO-NTRA. SRA. LUZ),-3.74750371969522,40.38307543057
3792,62,1.0,9,0.0,URB,11.0,5243,84011,AV. PESETA O-E(MARAVEDI-VIA LUSITANA),-3.74490472977154,40.3633502299834
3819,2908,4.0,39,80.0,URB,11.0,10596,84038,(CARRIL BUS) AV. PESETA E-O (TRENTIN - LUIS ORO),-3.74502020377563,40.3635769349693
4231,258,3.0,12,0.0,URB,11.0,3628,96040,NTRA.SRA.DE FÁTIMA ENTRE DEL ESPINAR Y PSO. MARCELINO CAMACHO SENTIDO S-N,-3.74410223357258,40.3862921130343
4545,140,5.0,13,0.0,M30,9.0,3836,PM22341,PM22341,-3.74413401155546,40.4563418008706
3407,413,3.0,27,0.0,URB,8.0,3680,73401,(TÁCTICO) SALIDA PALACIO ZARZUELA A LA CTRA EL PARDO,-3.7544179277204,40.4883816825906
4647,130,29.0,36,0.0,M30,9.0,6799,PM42352,PM42352,-3.74502182341257,40.4547477059148
3850,1175,5.0,31,0.0,URB,11.0,9978,84407,(TACTICO) AV. EURO E-O(EXCELENTE-AV. CARABANCHEL ALTO),-3.75334545323542,40.3639383688269
3954,380,1.0,16,0.0,URB,11.0,10619,86039,CAMINO LAS CRUCES S-N (MARIANISTAS-JOAQUIN TURINA),-3.75823391615953,40.3714477591414
3783,242,1.0,15,0.0,URB,11.0,5237,84002,AV. PESETA E-O(CORONA-AV. CARABANCHEL ALTO),-3.75246072375322,40.3622260771585
3829,391,3.0,15,0.0,URB,11.0,10590,84048,(CARRIL BUS) AV. PESETA O-E (MUTUAL - LUIS ORO),-3.74667036073599,40.3629178144639
4634,136,3.0,9,0.0,M30,10.0,6794,PM41801,PM41801,-3.74326823093594,40.4083009081008
4453,383,3.0,20,0.0,M30,8.0,6815,PM12572,PM12572,-3.74534129387992,40.4743220365716
3843,847,3.0,22,0.0,URB,11.0,9849,84400,(TACTICO) CORONA N-S(AV. EURO-AV. PESETA),-3.75164538656476,40.3623625598487
3837,1844,4.0,33,80.0,URB,11.0,10946,84056,VIA LUSITANA N-S (AV. POBLADOS-HALCONERO DEL REY),-3.73665615257938,40.3714953582143
3798,885,4.0,33,0.0,URB,11.0,5251,84017,AV EURO S-N(PESO HISPANO-AGUACATE),-3.74240059166803,40.36770502245
4190,100,18.0,23,0.0,URB,10.0,5022,95019,Pº EXTREMADURA E-O(SISEBUTO-TURISIMUNDO),-3.7338016795626,40.4117399053915
4289,444,8.0,27,0.0,URB,9.0,4488,97070,Márques de Monistrol O-E - Entrada Pte Franceses por M-30,-3.73677842491632,40.4341221145167
3409,55,1.0,3,0.0,URB,8.0,9999,73403,(TÁCTICO) AV. HERRERA ORIA E-O (GIRO IZDA. ARROYOFRESNO),-3.74112997418631,40.4768686976366
4239,396,3.0,12,0.0,URB,11.0,5106,96052,PINZON S-N,-3.74012943148619,40.3882666737409
4445,138,42.0,41,0.0,M30,9.0,6693,PM12241,PM12241,-3.74183386574573,40.4502638614798
4208,96,2.0,8,0.0,URB,10.0,10425,95037,PSO. EXTREMADURA E-O(TURISMUNDO-GRAL. MANSO),-3.7354388808943,40.4111320384819
4206,604,26.0,38,0.0,URB,10.0,10426,95035,PSO. EXTREMADURA O-E(SISEBUTO-GUADARRAMA),-3.73308548102961,40.4119295520221
3414,329,6.0,16,0.0,URB,8.0,10234,73408,(TACTICO) DR. GUIU N-S (ISLAS CABO VERDE- HERRERA ORIA),-3.73613972403443,40.4773363703234
4200,152,20.0,31,0.0,URB,10.0,5029,95029,SAGRADOS CORAZONES E-O,-3.74153013008838,40.4073349556958
4230,257,3.0,9,0.0,URB,11.0,3576,96008,OCA O-E(ALFARO-NTRA.SRA.DE VALVANERA),-3.73600536072691,40.3896269506328
3790,276,1.0,10,0.0,URB,11.0,5241,84009,REAL E-O(CALDERILLA-VIA LUSITANA),-3.74259398277235,40.3634656358085
4443,673,2.0,22,0.0,M30,9.0,7125,PM12122,PM12122,-3.73726755789605,40.4379223867544
4644,228,24.0,39,0.0,M30,9.0,6796,PM42051,PM42051,-3.73940403371324,40.4350472166069
4199,108,8.0,21,0.0,URB,10.0,5009,95028,Pº EXTREMADURA O-E(NAVAS DEL REY-LA MILAGROSA),-3.73981566711801,40.4094229045465
4540,164,1.0,8,0.0,M30,9.0,3533,PM22081,PM22081,-3.73830666100415,40.4341777379742
4234,296,3.0,10,0.0,URB,11.0,5100,96045,OCA ENTRE BERNARDINA ARANGUREN Y TINTAS SENTIDO O-E,-3.741168572275,40.3886099399622
3796,123,0.0,9,0.0,URB,11.0,3688,84015,AV. EURO N-S(OBOLO-AGUACATE),-3.7414441968738,40.3686044130442
4216,587,4.0,18,0.0,URB,10.0,10988,95045,PSO. EXTREMADURA E-O(ALFONSO CEA-FCO. BRIZUELA),-3.73822502954388,40.4100898625243
4455,290,2.0,24,0.0,M30,8.0,6699,PM12641,,-3.73595540323763,40.473116033668
3795,81,0.0,3,0.0,URB,11.0,5249,84014,VIA LUSITANA S-N(AV. PESETA-THALER),-3.74188495543851,40.3664742715365
4287,148,29.0,41,0.0,URB,9.0,4486,97068,M-30 N-S - Entrada Pte Franceses por Cra del Pardo,-3.73577815855406,40.4359174705131
3818,1452,4.0,34,89.0,URB,11.0,10597,84037,(CARRIL BUS) REAL E-O(CALDERILLA-VIA LUSITANA),-3.74257043461117,40.3635077285617
4217,51,2.0,7,0.0,URB,10.0,10987,95046,PSO. EXTREMADURA O-E(FCO. BRIZUELA-NAVAS DEL REY),-3.73850088660792,40.4099156723228
4543,155,2.0,6,0.0,M30,9.0,6767,PM22211,PM22211,-3.73962731075513,40.44397741508
3797,36,0.0,3,24.0,URB,11.0,5250,84016,AGUACATE E-O(VIA LUSITANA-AV. EURO),-3.74148285324844,40.3679539935072
4238,340,2.0,11,0.0,URB,11.0,5114,96051,OCA ENTRE EDUARDO MORALES Y BLANDÓN SENTIDO E-O,-3.7387061563658,40.3891266408619
3720,995,7.0,17,0.0,URB,10.0,5187,81401,(TACTICO)VIA CARPETANA GIRO N-E(CARAMUEL-ERMITA DEL SANTO),-3.73365305519404,40.3995228563408
4196,30,19.0,21,0.0,URB,10.0,5031,95025,(TACTICO) ALFONSO ACEA N-S,-3.73807384108609,40.4103362979793
4246,944,6.0,31,0.0,URB,11.0,9847,96405,(TACTICO) EULALIA GIL S-N,-3.74189584122177,40.3864140128037
4440,637,3.0,29,0.0,M30,9.0,6690,PM12061,PM12061,-3.73749938011739,40.4320802232476
3705,840,4.0,25,45.0,URB,10.0,5185,81005,VIA CARPETANA ENTRE CARAMUEL Y Pº ERMITA DEL SANTO  N-S,-3.7324001191267,40.4003432723613
3403,88,36.0,40,0.0,URB,8.0,10532,73051,MARIA MAEZTU O-E(IRENE CABA ALBA-IRENE CABA ALBA),-3.7324600036979,40.4872441746406
4195,140,4.0,14,0.0,URB,10.0,5008,95024,Pº EXTREMADURA E-O(TURISMUNDO-GRAL. MANSO),-3.73687953584815,40.4105948589892
3814,0,0.0,0,0.0,URB,11.0,10599,84033,(CARRIL BUS) THALER E-O(CALDERILLA-VIA LUSITANA),-3.74006101760754,40.3670118557897
4192,428,3.0,13,0.0,URB,10.0,5034,95021,REPULLES VARGASS-N,-3.73497090302145,40.4110831977182
3813,24,5.0,7,0.0,URB,11.0,10600,84032,(CARRIL BUS) VIA LUSITANA N-S(HALCONERO REY-AGUACATE),-3.74013418891865,40.3686736993072
3799,2093,4.0,34,92.0,URB,11.0,5252,84018,AGUACATE O-E(SECOYA-AV. EURO),-3.74276421134302,40.3687775300987
3410,100,0.0,6,0.0,URB,8.0,10231,73404,(TACTICO) GASCONES S-N (J. LORENZO - HERRERA ORIA),-3.73863354184939,40.4768922195575
3707,192,3.0,10,0.0,URB,11.0,5188,81008,VIA CARPETANA ENTRE ARROYO VALDECELADA - ERMITA SANTO,-3.73413430068793,40.398971757745
3401,236,3.0,13,0.0,URB,8.0,10534,73049,GLORIA FUERTES O-E (IRENE CABA ALBA- IRENE CABA ALBA),-3.73360555063675,40.4887176530112
4211,657,4.0,17,0.0,URB,10.0,10424,95040,PSO. EXTREMADURA E-O(GRAL. MANSO-ALFONSO CEA),-3.73615772109002,40.4107880036028
3800,1191,3.0,38,84.0,URB,11.0,5253,84019,AGUACATE O-E(AV. EURO-VIA LUSITANA),-3.74167155338131,40.3680152873148
4552,110,7.0,14,0.0,M30,8.0,6770,PM22641,,-3.73601784563005,40.4732614557386
4454,551,4.0,21,0.0,M30,8.0,6817,PM12622,,-3.73844748512551,40.4736313214626
3411,539,2.0,22,0.0,URB,8.0,6545,73405,"TÁCTICO - AV. ARROYOFRESNO, 19 S-N (FUENTELAREINA - CANTALEJO)",-3.74223957073805,40.4753458359663
4197,856,5.0,26,0.0,URB,10.0,5024,95026,Pº EXTREMADURA O-E(NAVAS DEL REY-LA MILAGROSA),-3.73778595553689,40.4101760063941
3839,1056,4.0,32,86.0,URB,11.0,10945,84058,VIA LUSITANA S-N (THALER-HALCONERO DEL REY),-3.73827269874702,40.3700717493277
4244,1104,6.0,30,0.0,URB,11.0,5126,96403,(TACTICO)EDUARDO MORALES N-S(ABOLENGO-OCA),-3.73743043571747,40.3892214936561
4198,348,6.0,34,0.0,URB,10.0,5020,95027,FRANCISO BRIZUELA  S-N(BENICASIM-Pº EXTREMADURA),-3.73888981905046,40.4093223970058
4243,948,3.0,23,0.0,URB,11.0,5125,96402,(TACTICO)EDUARDO MORALES S-N(AMISTAD-OCA),-3.7374408454985,40.3894819418306
3412,137,5.0,26,0.0,URB,8.0,6546,73406,"TÁCTICO - CANTALEJO, 1 E-O (CANTALEJO - ARROYOFRESNO)",-3.74184783684798,40.4754242794902
4444,1216,4.0,21,0.0,M30,9.0,6692,PM12211,PM12211,-3.73967304503102,40.4448807878793
3838,508,8.0,34,45.0,URB,11.0,10947,84057,HALCONERO DEL REY E-O(SALVADOR VICENTE MARTIN-VIA LUSITANA),-3.73606187197295,40.37079532563
4645,15,1.0,2,0.0,M30,9.0,6797,PM42052,PM42052,-3.73959661195408,40.4348871888001
4221,34,1.0,4,0.0,URB,10.0,5184,95404,(TACTICO)MARIA DEL CARMEN N-S(CAMPILLO-P.OLIVOS),-3.7329466721312,40.4062029841428
3789,261,1.0,10,0.0,URB,11.0,5240,84008,VIA LUSITANA N-S LATERAL (AGUACATE-AV. PESETA),-3.74316224095752,40.3646297564752
3793,126,2.0,13,0.0,URB,11.0,5244,84012,VIA LUSITANA N-S(HALCONERO REY-AGUACATE),-3.74009550737977,40.368650637352
3794,50,0.0,1,0.0,URB,11.0,5248,84013,THALER E-O(CALDERILLA-VIA LUSITANA),-3.74009160948755,40.3669726359363
4439,776,4.0,23,0.0,M30,9.0,6689,PM11981,PM11981,-3.73465887740105,40.427401792612
3413,55,2.0,8,0.0,URB,8.0,3813,73407,"TÁCTICO - AV. ARROYOFRESNO, 21 N-S (AV. CARDENAL HERRERA ORIA - CANTALEJO)",-3.74206655409271,40.4757509818717
4232,67,1.0,6,0.0,URB,11.0,5109,96042,PSO. MARCELINO CAMACHO E-O(LAGUNA-ANTOLINA MERINO),-3.7423810558449,40.3867524082972
4633,104,3.0,6,0.0,M30,11.0,10211,PM41454,PM41454,-3.73683693068896,40.3712124563485
3415,228,2.0,6,0.0,URB,8.0,10233,73409,(TACTICO) DR. GUIU S-N (PABLO GARGALLO- HERRERA ORIA),-3.73628151738349,40.4770015709279
4191,320,1.0,10,0.0,URB,10.0,5023,95020,Pº EXTREMADURA O-E(REPULLES VARGAS-SISEBUTO),-3.73472789730461,40.4113124659338
3402,552,9.0,22,0.0,URB,8.0,10535,73050,GLORIA FUERTES O-E (IRENE CABA ALBA- MARIA MONTESSORI),-3.73258763081053,40.4896194605699
4209,636,4.0,19,0.0,URB,10.0,5032,95038,GRAL. MANSO N-S(ALMIRANTE REQUESENS-PSO. EXTREMADURA),-3.73674045042952,40.4107736673383
3812,149,0.0,13,0.0,URB,11.0,10598,84031,(CARRIL BUS) VIA LUSITANA S-N(AV. PESETA-THALER),-3.74183195770912,40.3664557510848
4233,43,2.0,5,0.0,URB,11.0,5099,96044,OCA ENTRE TINTAS Y BERNARDINA ARANGUREN SENTIDO E-O,-3.74096684482744,40.388681010787
4222,208,2.0,9,0.0,URB,10.0,5183,95405,(TACTICO)PSO. JESUITAS N-S(NAVAS REY-P.OLIVOS),-3.73565035845042,40.4058900836352
4329,271,1.0,7,0.0,URB,9.0,10572,98002,AV. PORTUGAL E-O (SAAVEDRA FAJARDO-PTA. DEL ANGEL),-3.72899453502604,40.4148715430301
4330,208,2.0,10,0.0,URB,10.0,10571,98003,AV. PORTUGAL O-E (FRUELA-PTA. DEL ANGEL),-3.73051364790472,40.4140322517405
3416,148,1.0,6,0.0,URB,8.0,10537,73410,(TACTICO) MARIA MONTESSORI S-N (MARIA DE MAEZTU-GLORIA FUERTES),-3.73125303668867,40.4904554265774
4178,135,3.0,16,0.0,URB,10.0,4547,95007,CARAMUEL S-N(JUAN TORNERO-Pº EXTREMADURA),-3.72701551082959,40.4129858286637
3706,300,1.0,14,70.0,URB,11.0,5186,81006,Pº. DE LA ERMITA DEL SANTO ENTRADA CRUCE  E-O,-3.73179948878819,40.3992619882038
4189,135,36.0,55,0.0,URB,10.0,5007,95018,Pº EXTREMADURA E-O(GUADARRAMA-STA. URSULA),-3.73162918481987,40.4124671906851
4257,120,7.0,18,0.0,URB,9.0,5770,97013,Av. Complutense N-S  - Arquitecto López Otero - Gta.Cardenal Cisneros,-3.72680208278658,40.4412767996059
4176,33,6.0,9,0.0,URB,10.0,5002,95005,PSO. EXTREMADURA E-O(ALONSO FERNANDEZ-CARAMUEL),-3.72639080982517,40.4139313809424
3703,200,2.0,12,54.0,URB,10.0,10804,81003,VIA CARPETANA O-E(CARAMUEL-PSO. ERMITA SANTO),-3.72554629715241,40.4054018971807
3716,1371,6.0,22,0.0,URB,11.0,5198,81018,ERMITA DEL SANTO ENTRE IVAN VARGAS Y PTE S.ISIDRO S-N,-3.72459417984815,40.4028914695562
4185,292,4.0,13,0.0,URB,10.0,5006,95014,(AFOROS)Pº EXTREMADURA O-E(STA. URSULA-JAIME VERA),-3.73039349482847,40.4129206041445
4184,1077,4.0,23,0.0,URB,10.0,5035,95013,FRUELA N-S,-3.73070498203628,40.4130403557505
4285,259,11.0,36,0.0,URB,9.0,3471,97066,Pº Ruperto Chapí E-O - Entrada Pte Franceses ,-3.73170518059587,40.4339414640217
4539,40,1.0,5,0.0,M30,9.0,3532,PM21941,PM21941,-3.73079019744377,40.4245839319789
3400,92,2.0,6,0.0,URB,8.0,10536,73048,GLORIA FUERTES O-E (IRENE CABA ALBA-MARIA MONTESORI),-3.73171683935537,40.4904547394629
4207,48,9.0,14,0.0,URB,10.0,5017,95036,Pº OLIVOS O-E(Mª DEL CARMEN-CARAMUEL),-3.73089007390978,40.4067297381595
3713,24,0.0,1,0.0,URB,11.0,5195,81015,PTE SAN ISIDRO E-O(PSO. MELANCOLICOS-PSO. ERMITA DEL SANTO),-3.72366544968949,40.4037037681748
4183,201,4.0,15,0.0,URB,10.0,3702,95012,(AFOROS)Pº EXTREMADURA E-O(PTA ANGEL-FRUELA),-3.72946717983503,40.4133507451771
4201,655,8.0,26,0.0,URB,10.0,5016,95030,JUAN TORNERO E-O(LAIN CALVO-CARAMUEL),-3.72600089693703,40.411792486483
4224,443,3.0,21,0.0,URB,11.0,10574,96002,(CARRIL BUS) GTA. VALLE DE ORO (VALLE DE ORO - OPORTO),-3.73020303520842,40.3875738556719
4204,52,2.0,6,0.0,URB,10.0,10428,95033,PSO. EXTREMADURA E-O(GUADARRAMA-SISEBUTO),-3.73239167366211,40.4122609942359
4177,52,4.0,8,0.0,URB,10.0,5003,95006,PSO. EXTREMADURA O-E(LAIN CALVO-SAAVEDRA FAJARDO),-3.72611303704631,40.413888245396
4186,184,3.0,30,0.0,URB,10.0,7009,95015,STA. URSULA S-N,-3.73044005456447,40.4127498510845
4202,320,9.0,27,0.0,URB,10.0,5013,95031,CARAMUEL N-S(DOÑA MENCIA-ANTILLON SENTIDO),-3.72673513205215,40.4109185556205
4553,117,3.0,11,0.0,M30,8.0,3598,PM22721,,-3.72898887600474,40.4728785698373
3717,356,3.0,13,0.0,URB,11.0,7008,81019,PTE SAN ISIDRO E-O (CARRIL DERECHO)(PSO. MELANCOLICOS-PSO. ERMITA DEL SANTO),-3.72367562861884,40.403750158828
4328,166,5.0,10,0.0,URB,9.0,10573,98001,PTA. DEL ANGEL N-S Ø4 (SALIDA CASA DE CAMPO,-3.73042493644531,40.4150008825415
4179,285,2.0,19,0.0,URB,10.0,5012,95008,CARAMUEL N-S(Pº EXTREMADURA-JUAN TORNERO),-3.72699069255797,40.412633780793
4175,720,6.0,39,0.0,URB,10.0,3410,95004,Pº ERMITA SANTO S-N,-3.72413632697986,40.4130527274269
3715,621,4.0,31,0.0,URB,11.0,5197,81017,"PSO. ERMITA DEL SANTO, 68 N-S(CARRIL IZQUIERDO)(VIA CARPETANA-SAN AMBROSIO)",-3.72477821477149,40.4049971773569
4554,39,1.0,5,0.0,M30,8.0,3599,PM22781,,-3.72251337828457,40.475230048664
3395,248,2.0,15,0.0,URB,8.0,10318,73043,SENDA DEL INFANTE N-S(GLORIA FUERTES-MARIA DE MAEZTU),-3.72641800554184,40.4937019347578
4174,1105,8.0,40,0.0,URB,1.0,5001,95003,PTE SEGOVIA E-O (VIRGEN PUERTO-MARQUES MONISTROL),-3.72266202030783,40.4140435394425
4219,16,0.0,3,0.0,URB,10.0,3553,95402,(TACTICO) JAIME TERCERO O-E,-3.72974818180793,40.4083945114755
4182,592,5.0,23,0.0,URB,10.0,5005,95011,Pº EXTREMADURA O-E(PTA. ANGEL-CARAMUEL)(CARRIL ABIERTO),-3.72817268791341,40.4136524197144
4133,165,1.0,8,0.0,URB,9.0,9911,93032,Juan Andres S-N (Magdalena Diaz - Valle de Mena),-3.72301442621484,40.4710959851323
3711,50,0.0,1,0.0,URB,11.0,5193,81013,IVAN VARGAS E-O (CALLE),-3.72405714599755,40.402708474734
4212,867,5.0,21,0.0,URB,10.0,10570,95041,PTA. DEL ANGEL S-N(PSO. EXTREMADURA-AV. PORTUGAL),-3.72870329453675,40.4138844348332
3709,257,2.0,12,0.0,URB,10.0,5191,81011,AV.MANZANARES N-S ENTRADA TÚNEL,-3.7228385259624,40.4107054316667
4213,312,4.0,12,0.0,URB,10.0,10965,95042,CARAMUEL N-S(CONCEJAL FCO. JOSE JIMENEZ MARTIN-VIA CARPETANA),-3.72980082038476,40.4030388122079
3719,91,4.0,11,0.0,URB,10.0,5182,81400,(TACTICO) Pº.ERMITA SANTO O-E (ENTRADA),-3.72309865552486,40.4107562773608
4456,423,2.0,19,0.0,M30,8.0,6700,PM12721,,-3.72893721003249,40.4727325464518
3708,16,0.0,4,0.0,URB,10.0,5189,81009,AV.MANZANARES N-S PTE.SEGOVIA M-30,-3.72316773553954,40.411324562782
3397,439,5.0,25,0.0,URB,8.0,10405,73045,MARIA MONTESSORI E-O(MARIA DE MAEZTU-GLORIA FUERTES),-3.72989887853495,40.4895278178277
3405,331,3.0,13,0.0,URB,8.0,10531,73053,MARIA MAEZTU O-E(IRENE CABA ALBA-MARIA GOYRI),-3.73121725074985,40.4880123599829
4214,188,2.0,6,0.0,URB,10.0,10966,95043,VIA CARPETANA E-O (ERMITA DEL SANTO-CARAMUEL),-3.72894706733638,40.4027535213948
4181,232,2.0,8,0.0,URB,10.0,5018,95010,PTA. ANGEL N-S(AV. PORTUGAL-Pº EXTREMADURA),-3.72935040868316,40.4142818456366
4256,200,19.0,34,0.0,URB,9.0,5769,97012,Av.Juán Herrera O-E  - Paul Guinard -Gta.Cardenal Cisneros,-3.72800285578134,40.4394139810323
4173,1224,3.0,28,0.0,URB,10.0,5010,95002,MARQUES MONISTROL N-S (CALLE 30),-3.72413922452963,40.4148800376007
4194,644,4.0,18,0.0,URB,10.0,10430,95023,PSO. EXTREMADURA O-E(CARAMUEL-LAIN CALVO),-3.72696468621091,40.4137850250725
3396,192,1.0,5,0.0,URB,8.0,10320,73044,GLORIA FUERTES O-E(SENDA DEL INFANTE-MARIA CASARES),-3.72621998840129,40.4943947532931
3710,191,0.0,12,0.0,URB,11.0,5192,81012,SAN AMBROSIO O-E (Pº ERMITA DEL SANTO-ENTRADA TÚNEL),-3.72448999076727,40.4045536869726
4203,480,18.0,30,0.0,URB,10.0,5014,95032,CARAMUEL N-S(FIDIAS-Pº OLIVOS),-3.72981231948575,40.4078197856894
4258,35,2.0,4,0.0,URB,9.0,5771,97014,Acc.Ingeniros Navales E-O -  Ing.Navales-Gta.Cardenal Cisneros,-3.72544409266657,40.4397700943795
4319,621,11.0,46,0.0,URB,9.0,10852,97401,(TACTICO)Esc. Ing. Navales - E-O  - (TACTICO)Esc. Ing. Navales - E-O ,-3.72578187759575,40.4397822078994
3399,110,0.0,8,0.0,URB,8.0,10406,73047,MARIA MONTESSORI E-O(ARROYO DEL MONTE-MARIA DE MAEZTU),-3.72880195979323,40.4887656388379
4286,963,13.0,39,0.0,URB,9.0,4485,97067,Av.Séneca 14 E-O - Entrada Pte Franceses,-3.73148584747479,40.4348908263365
4218,276,3.0,15,0.0,URB,10.0,10803,95300,(MICRO)PSO. EXTREMADURA E-O(GIRO A GUADARRAMA),-3.73190515041881,40.4124060403709
3398,148,2.0,7,0.0,URB,8.0,10404,73046,MARIA DE MAEZTU S-N(MARIA MONTESSORI-FEDERICA MONTSENY),-3.72944266087334,40.4895072573541
4220,316,2.0,13,0.0,URB,10.0,5030,95403,(TACTICO) PABLO SARASATE O-E,-3.73037731104338,40.4061450042293
3702,282,2.0,13,0.0,URB,11.0,10805,81002,PSO. ERMITA DEL SANTO S-N(SAN AMBROSIO-VIA CARPETANA),-3.72474079037765,40.404745014626
3712,28,0.0,2,0.0,URB,11.0,5194,81014,IVAN VARGAS E-O (TÚNEL),-3.72406600238688,40.4027541011528
3704,609,5.0,11,55.0,URB,10.0,10806,81004,PSO. ERMITA DEL SANTO N-S(SAN RUFO-VIA CARPETANA),-3.72444819358192,40.4067219946275
4188,25,1.0,5,0.0,URB,10.0,5021,95017,Pº EXTREMADURA E-O(FRUELA-GUADARRAMA),-3.73084259884059,40.4128334362848
4180,692,3.0,17,0.0,URB,10.0,5004,95009,PSO. EXTREMADURA E-O(CARAMUEL-PTA. ANGEL),-3.72758520774907,40.4137731980633
4254,284,27.0,43,0.0,URB,9.0,5767,97010,Av.Memoria S-N - Reyes Católicos - Av.Complutense,-3.72530185999139,40.4391354152755
4229,223,3.0,8,0.0,URB,11.0,5057,96007,CNO. VIEJO LEGANES S-N(RADIO-GRAL. RICARDOS),-3.72384362751077,40.3927373833136
4193,400,5.0,18,0.0,URB,10.0,10429,95022,PSO. EXTREMADURA E-O(SAAVEDRA FAJARDO-ALONSO FERNANDEZ),-3.72522040069733,40.4140678208783
3714,52,1.0,2,0.0,URB,11.0,5196,81016,"PSO. ERMITA DEL SANTO, 70 S-N(PTE. SAN ISIDRO-SAN AMBROSIO)",-3.72466888441525,40.4039279135808
4223,668,3.0,30,0.0,URB,11.0,10253,96001,GTA. VALLE DE ORO (VALLE DE ORO - OPORTO),-3.73017105373694,40.3875949926144
4215,179,2.0,6,0.0,URB,11.0,10967,95044,VIA CARPETANA O-E (ERMITA DEL SANTO-CARAMUEL),-3.73069520203742,40.4015448966676
1020,180,1.0,0,57.0,URB,17.0,4848,27031,PSO. FERROVIARIOS Ø9 N-S(SULFATO-ENCARNACION PINO),-3.71582387623269,40.3472297878677
4458,1153,5.0,39,0.0,M30,8.0,6914,PM12851,,-3.71583602657076,40.4791133989592
4115,472,3.0,16,0.0,URB,9.0,4729,93012,Antonio Machado S-N(Av. Martires Maristas-Sinesio Delgado),-3.71954537448837,40.4646672505148
1016,0,0.0,0,0.0,URB,17.0,7001,27027,PSO. FERROVIARIOS TRAS GR-15 N-S(NUÑO GOMEZ-ALBERTO PALACIOS),-3.71734262949475,40.3439480337749
4042,217,1.0,13,0.0,URB,2.0,4696,90011,Po IMPERIAL E-O(JEMENUNO-RONDA DE SEGOVIA),-3.71789602772001,40.4098941880273
3855,292,8.0,41,0.0,URB,11.0,5275,85001,ENTRADA A CRUCE DESDE TÚNEL CALLE 30 N-S (A 150M LINEA PARADA),-3.71743256002625,40.3990889744319
4060,265,1.0,16,0.0,URB,2.0,10658,90029,Po MELANCOLICOS N-S (DUQUE TOVAR -,-3.71983342944617,40.4025165857846
4263,204,5.0,28,0.0,URB,9.0,3498,97023,Av.Gregorio del Amo O-E  - Estación Metro - Juán XXIII,-3.71938145148357,40.4467178244438
4105,163,2.0,9,0.0,URB,8.0,3678,93001,(TACTICO) Juan Sanchez E-O (Candido Mateos - Cesar Manrique),-3.72057456390017,40.4744310761292
