id_inf,grupo,tipo,nombre,CODMUN,DIRECCION,info,CMUN,CDIS,dist_aeropuerto,dist_intercambiador,dist_cercanias,dist_hospital,dist_universidad,dist_gob,dist_embajada,dist_ccomercial,X,Y
97,Transporte,Estaciones de Cercanías,Villalba de Guadarrama,047,047,"Líneas: C-3a, C-8, C-10",047,01,34.64360113159817,32.23537496893802,0,3.1478279700023353,0.27320869253062835,0.3163555962719815,0.18016012182296656,0.6746741184912922,-4.008061412014129,40.6264663071554
98,Transporte,Estaciones de Cercanías,San Yago,061,061,Líneas: C-3a,061,01,35.03232076188084,32.73903470353833,0,4.776122783046437,1.2629672869336497,0.41473031156820633,0.3031030745304509,0.6096542369027884,-4.031091456178684,40.61785794387528
99,Transporte,Estaciones de Cercanías,Las Zorreras - Navalquejigo,054,054,Líneas: C-3a,054,01,35.122433262580635,32.92100677509833,0,6.179715378442036,0.392006312774998,1.971662592198812,0.0795632571544556,2.634858594590317,-4.046385690720132,40.60929732539759
100,Transporte,Estaciones de Cercanías,El Escorial,054,054,Líneas: C-3a,054,02,38.53937754803043,36.75833970450075,0,2.694770364332226,0.2657863088492672,0.5236964491059816,0.5727680027019023,0.434522836392363,-4.132269371131708,40.5852270407348
101,Transporte,Estaciones de Cercanías,Los Negrales,010,010,Líneas: C-8,010,01,36.414627522653056,33.96881201146108,0,2.4757471446432766,3.323360997797444,0.6506088669630732,3.2652173839024763,0.5916992984972484,-4.021878544111012,40.63856952827622
102,Transporte,Estaciones de Cercanías,Alpedrete,010,010,Líneas: C-8,010,01,38.8502587834706,36.14025347870725,0,2.9074087405868174,0.9766638245963664,0.6707028582539197,0.1922052125757191,0.5639256203276108,-4.035143663678294,40.658252199980446
103,Transporte,Estaciones de Cercanías,Collado Mediano,046,046,Líneas: C-8,046,01,42.08858101803228,38.55051304741119,0,4.976131016334933,1.6004762710152585,1.1234104361539377,1.13374494009625,1.4902774525674676,-4.035712778650419,40.69274073088092
104,Transporte,Estaciones de Cercanías,Los Molinos,087,087,Líneas: C-8,087,01,44.83300508587365,41.5844903140393,0,4.446194931115624,0.3431919311044282,0.3402619328615576,0.03532970080869214,0.8536861269285806,-4.067170135857881,40.706777682129704
105,Transporte,Estaciones de Cercanías,Cercedilla,038,038,"Líneas: C-8, C-9",038,01,47.68749081416452,43.80378294829702,0,2.6591622908577515,0.28216331403943407,0.2130605121140575,1.5238709930432124,1.1501213616263055,-4.066478486014972,40.73750106736807
106,Transporte,Estaciones de Cercanías,Puerto de Navacerrada,038,038,Líneas: C-9,038,01,49.97159147165946,44.1234139527169,0,6.407223494502275,0.5292793703736626,0.11413504965573906,0.4801597776528953,0.3341988365317006,-4.004745495647814,40.78442305683915
107,Transporte,Estaciones de Cercanías,Cotos,120,120,Líneas: C-9,NA,NA,52.139701624006285,45.646047824606576,0,11.48765669307068,0.49542268975377646,0.5893851458761994,0.15768590354945067,0.1249841540354359,-3.9645120361027337,40.82227718538055
108,Transporte,Estaciones de Cercanías,La Garena,005,005,"Líneas: C-2, C-7, C-8",005,03,4.578316360642533,15.216072829597,0,2.186221919031956,0.26887476121637766,0.740889833152528,0.02636079898699954,0.2653934325813455,-3.393015304314716,40.48054262739962
109,Transporte,Estaciones de Cercanías,El Casar,065,065,"Líneas: C-3, C-3a",065,02,7.971972113572749,3.8947410337179766,0,2.8595960294889693,0.18616010834022,0.39994229431086414,0.08573696435503136,0.24825892651569725,-3.7097701811318937,40.31851832309799
110,Transporte,Estaciones de Cercanías,Parque Polvoranca,074,074,Líneas: C-5,074,07,6.470915719249317,8.358654570187799,0,1.68421429033086,0.8429155475520408,0.3417643713128415,0.10475368967428568,0.09878181735574104,-3.7835265415795822,40.31255300599141
111,Transporte,Estaciones de Cercanías,Humanes,073,073,Líneas: C-5,073,01,13.539116166655136,15.55256063419748,0,3.646395137255843,0.02468546922077094,0.7824456888784544,0.3549373574733824,0.2257705239373004,-3.8286248261685705,40.25574204603745
112,Transporte,Estaciones de Cercanías,Sol,079,079,"Líneas: C-3, C-3a, C-4",079,01,7.986589624807069,0.00660125870624696,0,1.2758490628421142,5.5282788564122,2.2453429739263555,5.5525726584506785,0.9056749768288724,-3.702803534295626,40.41680262108907
113,Transporte,Estaciones de Cercanías,Fuente de la Mora,079,079,"Líneas: C-1, C-10",079,16,8.17478291753089,2.1624487891973025,0,0.5714902305412303,1.1529595891817328,2.5712361707628264,1.2448154507710278,1.6640929253134296,-3.6630764672901406,40.48468588403681
114,Transporte,Estaciones de Cercanías,Aeropuerto T4,079,079,"Líneas: C-1, C-10",079,21,3.878746963898269,0.09103234636139224,0,5.550695447056642,0.5966267650328592,0.6525534832803676,0.09755047101654152,0.7982714762627473,-3.592683187684748,40.49124845814572
115,Transporte,Estaciones de Cercanías,Valdebebas,079,079,"Líneas: C-1, C-10",079,21,4.476900116224879,2.335737165956404,0,3.8872916284246224,0.6782807905030529,0.3955519751493414,0.1887720160228596,0.3857737299335946,-3.616341030939655,40.482088724895526
116,Transporte,Estaciones de Cercanías,Soto del Henares,148,148,"Líneas: C-2, C-7, C-8",148,02,1.4979336919050754,11.083465973781484,0,0.4372248749777009,0.2999842975608659,0.5391294748153193,0.12572338384736523,0.3881221796939213,-3.44141365431747,40.46379518013664
117,Transporte,Estaciones de Cercanías,Mirasierra - Paco de Lucía,079,079,"Líneas: C-3a, C-7, C-8",079,08,12.42926086896607,3.839490334579277,0,0.9286468410843162,0.6628861866017535,0.5192415572834252,0.1127819514705192,0.6363401489778922,-3.709392284383428,40.49976208544159
118,Transporte,Estaciones de Cercanías,Robledo de Chavela,125,125,Líneas: C-3a,125,01,43.30362651195958,42.23001735397632,0,14.437633763680267,3.328208416112969,3.92731950843787,2.5161693138892365,0.46550012002619856,-4.246777267732034,40.52075327513351
119,Transporte,Estaciones de Cercanías,Santa María de la Alameda,135,135,Líneas: C-3a,135,01,47.29313457433635,45.96548815627176,0,13.337272783072583,2.6162483671792445,3.604007488589928,1.7742816999772235,0.29470576648230373,-4.269136194304022,40.56894910491198
120,Transporte,Estaciones de Cercanías,Zarzalejo,183,183,Líneas: C-3a,183,01,37.45629771554973,36.04873276679613,0,8.29967908600449,1.070737947392514,1.6081561353540643,2.4061343271194,1.02451603113383,-4.158114534535549,40.538801520321975
121,Transporte,Helisuperficies,Helipuerto Hospital del Tajo,0133,Aranjuez,Uso: Sanitarias/ Emergencias; Gestor: Hospital del Tajo (Aranjuez),013,04,37.32943427528619,33.225606135865206,2.7187387711504662,0.16725542692762826,0.18868870132134208,0.35615768693506317,0.13078586298602687,0.639275031915115,-3.61132528298801,40.058705506478226
122,Transporte,Helisuperficies,Helipuerto Eventual de Fuentidueña del Tajo,0604,Fuentidueña de Tajo,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Fuentidueña de Tajo,060,01,46.22498908084229,50.65546702734842,38.12385179769708,31.60646729206368,0.32789582599693723,0.2711057165185732,0.08371303825895585,0.5067319286445029,-3.164407973383009,40.121079935519745
123,Transporte,Helisuperficies,Helipuerto Eventual de Chinchón,0528,Chinchón,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Chinchón,052,01,36.648335587636815,31.38709446640022,15.287043070548556,15.368410170133592,0.32789582599693723,0.2711057165185732,0.08371303825895585,0.5067319286445029,-3.430930184256844,40.147243385014555
124,Transporte,Helisuperficies,Campo de Ultraligeros de Valdelaguna,1570,Valdelaguna,Uso: Aviación Deportiva/ Escuela; Gestor: Carina Delgado Ramos.,157,01,35.87719583359379,33.593380328518656,19.39220401066988,16.730835200268853,1.849688801422383,3.748227232032703,1.2819547940623832,0.6482664030528213,-3.3819498025166577,40.157776262611904
125,Transporte,Helisuperficies,Helipuerto Eventual de Estremera,0552,Estremera,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Estremera,055,01,42.16909635229736,49.33407785313675,39.11237450465565,31.11958912555147,0.29552517722800153,4.4162021639901194,0.780061837925344,1.98274447932735,-3.1162378256372065,40.19325077262995
126,Transporte,Helisuperficies,Helipuerto Eventual de Brea del Tajo,0259,Brea de Tajo,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Brea de Tajo,025,01,39.52074647621634,47.21666542873578,36.043828968077825,30.141662595677303,4.771979820959825,1.5538035964953103,3.770630733240643,0.4064637309504748,-3.113124144961474,40.22836376574756
127,Transporte,Helisuperficies,Helipuerto Eventual de Morata de Tajuña,0915,Morata de Tajuña,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Morata de Tajuña,091,02,27.300321066003672,24.23741221534572,15.994145927340298,7.371479601617565,3.2786370639411726,1.808040519158251,1.6152325044822569,0.2434747891190028,-3.447130268593167,40.23108707821123
128,Transporte,Helisuperficies,Helipuerto Contraincendios de Morata de Tajuña,0915,Morata de Tajuña,Uso: Emergencias/ Contraincendios; Gestor: Dirección General de Protección Ciudadana,091,02,24.861907250431347,20.850560810640033,14.763891762255057,5.845616397559178,2.527923748160693,0.918417266518436,0.7381873639651843,0.6533651555462624,-3.4806309477135655,40.24764718421755
129,Transporte,Helisuperficies,Helipuerto Eventual de Moraleja de En medio,0894,Moraleja de Enmedio,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Moraleja de En medio,089,01,14.51355986666598,16.587651985116302,3.7275994690664382,5.4410852730571175,1.0618400534964827,0.9733127405928008,1.1508724339510708,1.1680530696605915,-3.8715874836869952,40.26273290899106
130,Transporte,Helisuperficies,Helipuerto Eventual de Cenicientos,0376,Cenicientos,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Cenicientos,037,01,59.109111703014285,59.763126070800595,33.7527750440391,15.481270964664514,2.8428714205122803,2.282223501411788,0.2339157271442453,0.8997209141357221,-4.457592900436383,40.2631500187981
131,Transporte,Helisuperficies,Helipuerto Eventual de Navalcarnero,0967,Navalcarnero,Uso: Emergencias Sanitarias; Gestor: Javier Sardina Pinado. Técnico Municipal.,096,01,20.87973603013013,22.228966415216327,10.771554336306188,10.676503622183676,1.055639870005317,0.7860986685374579,1.1517270813213938,0.7575552649024968,-4.000522300319375,40.29527596252585
132,Transporte,Helisuperficies,Helipuerto Eventual de Valdilecha,1659,Valdilecha,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Valdilecha,165,01,23.393273862626405,30.069982155809388,21.595878378829394,13.893588088037978,3.829397878436389,2.7694605766147933,1.4126078866702678,0.970076034513228,-3.2930831712948843,40.30186174785692
133,Transporte,Helisuperficies,Helipuerto Eventual de Cadalso de los Vidrios,0318,Cadalso de los Vidrios,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Cadalso de los Vidrios,031,01,57.118419037994705,57.55138620848464,29.130623660687387,15.564180666791549,1.5707307880908377,1.6103843541170515,1.0821732469646028,2.0217866924865855,-4.443292515211908,40.305707088792445
134,Transporte,Helisuperficies,Helipuerto Eventual de Las Rozas de Puerto Real,1283,Rozas de Puerto Real,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Las Rozas de Puerto Real,128,01,60.63388518262692,61.019152667921006,30.991402687505374,19.048127474417186,1.6257417425417977,1.028525073376021,3.0799730134274177,1.7293908960054494,-4.485692128609197,40.309584586638906
135,Transporte,Helisuperficies,Helipuerto Eventual de Campo Real,0339,Campo Real,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Campo Real,033,01,16.96807721467312,22.33200481264439,15.471367539674883,7.84200638734653,15.708565625765983,0.06554368782928216,21.83138896879623,10.355211356491711,-3.3776053308646135,40.33341950008301
136,Transporte,Helisuperficies,Helipuerto Hospital Rey Juan Carlos,0920,Móstoles,Uso: Sanitarias/ Emergencias; Gestor: Hospital Rey Juan Carlos (Móstoles),092,02,8.691985506849349,10.202607943996906,1.41243767777713,0.15695884351052394,28.114504829267226,0.15738275736260218,24.618938231336788,16.375091409258243,-3.869501892888389,40.34042558172009
137,Transporte,Helisuperficies,Helipuerto Eventual de Villar del Olmo,1795,Villar del Olmo,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Villar del Olmo,179,01,20.92879650285865,29.064123025213505,17.94099850572797,16.73276385072015,22.290176820962664,0.47993765195038585,10.427913722421934,11.852077883671544,-3.269851164678391,40.34525291088586
138,Transporte,Helisuperficies,Helipuerto Hospital Fundación Alcorcón,0072,Alcorcón,Uso: Sanitarias/ Emergencias; Gestor: Hospital de Alcorcón,007,01,5.847556323681206,7.526683146444083,0.5271513696701235,0.1145675955387771,22.17624920722957,0.5361645487404149,10.49431491563592,11.899159187428504,-3.838204659624306,40.3496927598894
139,Transporte,Helisuperficies,Helipuerto Contraincendios de San Martín de Valdeiglesias,1338,San Martín de Valdeiglesias,Uso: Emergencias/ Contraincendios; Gestor: Dirección General de Protección Ciudadana,133,01,50.9697927801647,51.12186714906212,21.17454828483103,14.872385548819288,8.51093512083799,0.4957979501507577,17.383785286782064,5.732567384590678,-4.376111297535111,40.35774119803408
140,Transporte,Helisuperficies,Helipuerto Elevado Hospital 12 de Octubre,0796,Madrid,Uso: Sanitarias/ Emergencias; Gestor: Hospital 12 de Octubre,079,12,6.64192220630592,1.5526679130810623,0.2319966753178003,0.2487358498699466,17.272626400517904,0.4601405686404314,23.96444532858152,7.9376915302313185,-3.6969309992831487,40.37769374040559
141,Transporte,Helisuperficies,Helipuerto Hospital Infanta Leonor,0796,Madrid,Uso: Sanitarias/ Emergencias; Gestor: Hospital de Vallecas  (Vallecas),079,18,8.978998989599894,2.3011311219326385,0.5835169472055995,0.15889994549203693,16.70215020305118,0.1570727636961258,23.922072115596254,8.280986317919513,-3.615846723107421,40.38659552504155
142,Transporte,Helisuperficies,Helipuerto Eventual de Navas del Rey I,0992,Navas del Rey,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Navas del Rey,099,01,40.160619424902755,40.08778149400177,14.446973759066845,16.0854004581857,16.67556617176388,0.14170746287153133,23.841557664919733,8.22286632079074,-4.2481126836125345,40.390832696217885
143,Transporte,Helisuperficies,Campo de Ulrtaligeros de Brunete,0262,Brunete,Uso: Aviación Deportiva/ Escuela; Gestor: Fernando Álvarez Méndez.,026,01,21.32478536609908,21.10196483865605,14.084225675420926,2.5516469732308837,1.6971998073233348,0.3612113512105926,11.627848698256075,0.1954014254894539,-4.02400787514873,40.39734994542555
144,Transporte,Helisuperficies,Helipuerto Eventual de Torres de la Alameda,1548,Torres de la Alameda,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Torres de la Alameda,154,01,10.54007769724569,18.85960357231056,8.763139043689149,8.739438352263612,11.0904252594029,0.20297972037693637,8.789456535681934,1.5920634603678934,-3.3661580181074107,40.40443075585234
145,Transporte,Helisuperficies,Helipuerto Hospital del Henares,0493,Coslada,Uso: Sanitarias/ Emergencias; Gestor: Hospital del Henares (Coslada),049,02,5.629812453460601,6.4533368699846685,2.48468659365519,0.1283393856713271,7.814257409167186,1.5275843393176414,20.882073198097583,0.94346368409556,-3.532220047055859,40.419533542922935
146,Transporte,Helisuperficies,Campo de Ultraligeros de Villanueva de la Cañada,1760,Villanueva de la Cañada,Uso: Aviación Deportiva/ Escuela; Gestor: Juan Luis Pérez Gutierrez,176,01,22.42611370637468,21.622310205972347,14.735274918896332,5.0403660274950655,7.41877171651611,1.0967238720543353,16.158335561944423,1.6125749633626003,-4.02492085430901,40.436557681274714
147,Transporte,Helisuperficies,Helipuerto Elevado DGT,0796,Madrid,Uso: Operaciones Especiales; Gestor: Dirección General de Tráfico,079,20,5.914364937564906,1.0818437217258638,4.312071540115413,0.8372032996124492,1.0619355901757237,2.1998171312981736,1.677797899198493,0.4384149422231293,-3.639965573337218,40.44772617465921
148,Transporte,Helisuperficies,Helipuerto Elevado Torre Picasso,0796,Madrid,Uso: Restringido; Gestor: Pontegadea Inmobilaria,079,06,10.296608980085358,0.3998604365400632,0.415949959186202,0.994602736969638,1.065909774557679,3.0003264897201003,0.7158067109657227,1.5945464554705333,-3.692998800328112,40.45030328779119
149,Transporte,Helisuperficies,Helipuerto Hospital Puerta de Hierro,0800,Majadahonda,Uso: Sanitarias/ Emergencias; Gestor: Hospital Puerta de Hierro (Majadahonda),080,02,11.98865162009946,9.986426777658668,3.37399045583902,0.3043375560113593,1.1041687465773848,0.4600387490215329,2.5157719197254584,1.485725541524631,-3.870158188017261,40.450024351047475
150,Transporte,Helisuperficies,Helipuerto Eventual de Navalagamella I,0954,Navalagamella,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Navalagamella,095,01,31.70866753521755,30.88168819846757,8.992247868916856,13.476480627249805,0.7526445328023936,1.924330851180003,0.47990723241560695,0.6888310099697519,-4.129941843582666,40.46082153677701
151,Transporte,Helisuperficies,Campo de Aeromodelismo Club Aeromodelismo de Majadahonda,0800,Majadahonda,Uso: Aeromodelismo; Gestor: Club de Aeromodelísmo de Majadahonda,080,01,17.836935457460424,15.797432734308742,4.404693151737119,5.6319394336633515,6.789440202980682,0.02525193547486539,18.18913811295056,13.365792299587548,-3.919331458523271,40.487057627347745
152,Transporte,Helisuperficies,Helipuerto Eventual de Paracuellos del Jarama II,1049,Paracuellos de Jarama,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Paracuellos del Jarama,104,01,6.049517567604281,5.3939022515428166,5.962034763273702,7.017028952534601,6.823311851476776,0.03464158914873558,18.22811707051789,13.40459494998778,-3.5230823287340844,40.49981863151517
153,Transporte,Helisuperficies,Campo de Ultraligeros de Villanueva del Pardillo,1776,Villanueva del Pardillo,Uso: Aviación Deportiva/ Escuela; Gestor: Fernando García Roldán,177,01,23.36061903291108,21.64262069872046,8.80598965361309,9.637539152617304,34.12204572537191,0.07741039298239033,38.54153898246337,27.96465778857847,-3.9919450644723367,40.499997430430824
154,Transporte,Helisuperficies,Helipuerto Eventual de Robledo de Chavela,1258,Robledo de Chavela,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Robledo de Chavela,125,01,41.91094281301521,40.98344096412664,2.561107120758648,15.878244838883711,11.156856050237218,2.604904001912413,30.498743946491885,13.60802327979503,-4.24057731298353,40.49820824331347
155,Transporte,Helisuperficies,Helipuerto Eventual de las Rozas (SAMER),1277,"Rozas de Madrid, Las",Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Las Rozas,127,01,17.592895278230312,15.171075785146718,1.913008913103483,6.0305841214891664,12.832488956583566,0.571341050511489,30.038593856084965,15.229217460057706,-3.8872758807514622,40.50338899176291
156,Transporte,Helisuperficies,Helipuerto Eventual de Los Santos de la Humosa,1375,"Santos de la Humosa, Los",Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Los Santos de la Humosa,137,01,16.775821110135556,27.36252936123882,4.941529939267434,8.035300447688934,5.026853163983357,1.895556098493841,3.3619092504214674,1.269162251069242,-3.252641421048374,40.5072127537881
157,Transporte,Helisuperficies,Helipuerto Eventual de Valdemaqueda,1599,Valdemaqueda,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Valdemaqueda,159,01,46.072911757407205,45.14569756954512,3.661711529000278,17.8839301224335,0.1810850445925356,0.26620036806613173,23.101369823587746,2.4311828825047046,-4.287514084775031,40.509559192848485
158,Transporte,Helisuperficies,Helipuerto Contraincendios de Las Rozas,1277,"Rozas de Madrid, Las",Uso: Emergencias/ Contraincendios; Gestor: Dirección General de Protección Ciudadana,127,01,19.005165306694664,16.453333036377373,0.23220075220810357,6.660471321007734,2.5679091595553287,2.1369885166431724,21.711593135514207,0.14577386399644843,-3.8827286224916207,40.520225293179536
