mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,CMUN,gasto,Target
2020-04,011,TOTAL UNIÓN EUROPEA,28113,PINTO,1087,113,122.355,122.355
2020-04,030,TOTAL AMÉRICA,28113,PINTO,43,113,122.355,122.355
2020-04,031,TOTAL AMÉRICA DEL NORTE,28113,PINTO,32,113,122.355,122.355
2020-04,103,BÉLGICA,28113,PINTO,60,113,122.355,122.355
2020-04,110,FRANCIA,28113,PINTO,230,113,122.355,122.355
2020-04,113,IRLANDA,28113,PINTO,30,113,122.355,122.355
2020-04,115,ITALIA,28113,PINTO,55,113,122.355,122.355
2020-04,121,PAÍSES BAJOS,28113,PINTO,216,113,122.355,122.355
2020-04,123,PORTUGAL,28113,PINTO,36,113,122.355,122.355
2020-04,126,ALEMANIA,28113,PINTO,196,113,122.355,122.355
2020-04,131,SUECIA,28113,PINTO,166,113,122.355,122.355
2020-04,000,TOTAL,28115,POZUELO DE ALARCÓN,1402,115,122.355,122.355
2020-04,010,TOTAL EUROPA,28115,POZUELO DE ALARCÓN,1133,115,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28115,POZUELO DE ALARCÓN,1049,115,122.355,122.355
2020-04,030,TOTAL AMÉRICA,28115,POZUELO DE ALARCÓN,203,115,122.355,122.355
2020-04,031,TOTAL AMÉRICA DEL NORTE,28115,POZUELO DE ALARCÓN,150,115,122.355,122.355
2020-04,033,TOTAL SUDAMÉRICA,28115,POZUELO DE ALARCÓN,49,115,122.355,122.355
2020-04,040,TOTAL ASIA,28115,POZUELO DE ALARCÓN,56,115,122.355,122.355
2020-04,110,FRANCIA,28115,POZUELO DE ALARCÓN,239,115,122.355,122.355
2020-04,121,PAÍSES BAJOS,28115,POZUELO DE ALARCÓN,438,115,122.355,122.355
2020-04,125,REINO UNIDO,28115,POZUELO DE ALARCÓN,72,115,122.355,122.355
2020-04,126,ALEMANIA,28115,POZUELO DE ALARCÓN,172,115,122.355,122.355
2020-04,131,SUECIA,28115,POZUELO DE ALARCÓN,74,115,122.355,122.355
2020-04,302,EE.UU.,28115,POZUELO DE ALARCÓN,109,115,122.355,122.355
2020-04,303,MEXICO,28115,POZUELO DE ALARCÓN,41,115,122.355,122.355
2020-04,407,CHINA,28115,POZUELO DE ALARCÓN,43,115,122.355,122.355
2020-04,000,TOTAL,28116,POZUELO DEL REY,51,116,122.355,122.355
2020-04,010,TOTAL EUROPA,28116,POZUELO DEL REY,46,116,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28116,POZUELO DEL REY,44,116,122.355,122.355
2020-04,000,TOTAL,28119,QUIJORNA,49,119,122.355,122.355
2020-04,010,TOTAL EUROPA,28119,QUIJORNA,43,119,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28119,QUIJORNA,35,119,122.355,122.355
2020-04,000,TOTAL,28120,RASCAFRÍA,47,120,122.355,122.355
2020-04,010,TOTAL EUROPA,28120,RASCAFRÍA,44,120,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28120,RASCAFRÍA,36,120,122.355,122.355
2020-04,000,TOTAL,28123,RIVAS-VACIAMADRID,872,123,122.355,122.355
2020-04,010,TOTAL EUROPA,28123,RIVAS-VACIAMADRID,762,123,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28123,RIVAS-VACIAMADRID,730,123,122.355,122.355
2020-04,030,TOTAL AMÉRICA,28123,RIVAS-VACIAMADRID,58,123,122.355,122.355
2020-04,031,TOTAL AMÉRICA DEL NORTE,28123,RIVAS-VACIAMADRID,32,123,122.355,122.355
2020-04,040,TOTAL ASIA,28123,RIVAS-VACIAMADRID,35,123,122.355,122.355
2020-04,107,DINAMARCA,28123,RIVAS-VACIAMADRID,30,123,122.355,122.355
2020-04,110,FRANCIA,28123,RIVAS-VACIAMADRID,246,123,122.355,122.355
2020-04,115,ITALIA,28123,RIVAS-VACIAMADRID,35,123,122.355,122.355
2020-04,121,PAÍSES BAJOS,28123,RIVAS-VACIAMADRID,155,123,122.355,122.355
2020-04,126,ALEMANIA,28123,RIVAS-VACIAMADRID,116,123,122.355,122.355
2020-04,131,SUECIA,28123,RIVAS-VACIAMADRID,51,123,122.355,122.355
2020-04,407,CHINA,28123,RIVAS-VACIAMADRID,30,123,122.355,122.355
2020-04,000,TOTAL,28125,ROBLEDO DE CHAVELA,50,125,122.355,122.355
2020-04,010,TOTAL EUROPA,28125,ROBLEDO DE CHAVELA,39,125,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28125,ROBLEDO DE CHAVELA,34,125,122.355,122.355
2020-04,000,TOTAL,28127,"ROZAS DE MADRID, LAS",1392,127,122.355,122.355
2020-04,010,TOTAL EUROPA,28127,"ROZAS DE MADRID, LAS",1203,127,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28127,"ROZAS DE MADRID, LAS",1084,127,122.355,122.355
2020-04,030,TOTAL AMÉRICA,28127,"ROZAS DE MADRID, LAS",136,127,122.355,122.355
2020-04,031,TOTAL AMÉRICA DEL NORTE,28127,"ROZAS DE MADRID, LAS",89,127,122.355,122.355
2020-04,033,TOTAL SUDAMÉRICA,28127,"ROZAS DE MADRID, LAS",42,127,122.355,122.355
2020-04,040,TOTAL ASIA,28127,"ROZAS DE MADRID, LAS",45,127,122.355,122.355
2020-04,107,DINAMARCA,28127,"ROZAS DE MADRID, LAS",34,127,122.355,122.355
2020-04,110,FRANCIA,28127,"ROZAS DE MADRID, LAS",286,127,122.355,122.355
2020-04,117,LUXEMBURGO,28127,"ROZAS DE MADRID, LAS",42,127,122.355,122.355
2020-04,121,PAÍSES BAJOS,28127,"ROZAS DE MADRID, LAS",384,127,122.355,122.355
2020-04,125,REINO UNIDO,28127,"ROZAS DE MADRID, LAS",97,127,122.355,122.355
2020-04,126,ALEMANIA,28127,"ROZAS DE MADRID, LAS",192,127,122.355,122.355
2020-04,131,SUECIA,28127,"ROZAS DE MADRID, LAS",46,127,122.355,122.355
2020-04,302,EE.UU.,28127,"ROZAS DE MADRID, LAS",76,127,122.355,122.355
2020-04,000,TOTAL,28129,SAN AGUSTÍN DEL GUADALIX,219,129,122.355,122.355
2020-04,010,TOTAL EUROPA,28129,SAN AGUSTÍN DEL GUADALIX,201,129,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28129,SAN AGUSTÍN DEL GUADALIX,192,129,122.355,122.355
2020-04,110,FRANCIA,28129,SAN AGUSTÍN DEL GUADALIX,41,129,122.355,122.355
2020-04,121,PAÍSES BAJOS,28129,SAN AGUSTÍN DEL GUADALIX,55,129,122.355,122.355
2020-04,126,ALEMANIA,28129,SAN AGUSTÍN DEL GUADALIX,40,129,122.355,122.355
2020-04,000,TOTAL,28130,SAN FERNANDO DE HENARES,1020,130,122.355,122.355
2020-04,010,TOTAL EUROPA,28130,SAN FERNANDO DE HENARES,944,130,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28130,SAN FERNANDO DE HENARES,917,130,122.355,122.355
2020-04,030,TOTAL AMÉRICA,28130,SAN FERNANDO DE HENARES,65,130,122.355,122.355
2020-04,031,TOTAL AMÉRICA DEL NORTE,28130,SAN FERNANDO DE HENARES,51,130,122.355,122.355
2020-04,103,BÉLGICA,28130,SAN FERNANDO DE HENARES,38,130,122.355,122.355
2020-04,107,DINAMARCA,28130,SAN FERNANDO DE HENARES,98,130,122.355,122.355
2020-04,110,FRANCIA,28130,SAN FERNANDO DE HENARES,104,130,122.355,122.355
2020-04,115,ITALIA,28130,SAN FERNANDO DE HENARES,148,130,122.355,122.355
2020-04,121,PAÍSES BAJOS,28130,SAN FERNANDO DE HENARES,79,130,122.355,122.355
2020-04,123,PORTUGAL,28130,SAN FERNANDO DE HENARES,71,130,122.355,122.355
2020-04,126,ALEMANIA,28130,SAN FERNANDO DE HENARES,120,130,122.355,122.355
2020-04,128,RUMANIA,28130,SAN FERNANDO DE HENARES,65,130,122.355,122.355
2020-04,131,SUECIA,28130,SAN FERNANDO DE HENARES,110,130,122.355,122.355
2020-04,000,TOTAL,28131,SAN LORENZO DE EL ESCORIAL,129,131,122.355,122.355
2020-04,010,TOTAL EUROPA,28131,SAN LORENZO DE EL ESCORIAL,114,131,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28131,SAN LORENZO DE EL ESCORIAL,109,131,122.355,122.355
2020-04,110,FRANCIA,28131,SAN LORENZO DE EL ESCORIAL,32,131,122.355,122.355
2020-04,121,PAÍSES BAJOS,28131,SAN LORENZO DE EL ESCORIAL,40,131,122.355,122.355
2020-04,000,TOTAL,28132,SAN MARTÍN DE LA VEGA,219,132,122.355,122.355
2020-04,010,TOTAL EUROPA,28132,SAN MARTÍN DE LA VEGA,186,132,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28132,SAN MARTÍN DE LA VEGA,184,132,122.355,122.355
2020-04,110,FRANCIA,28132,SAN MARTÍN DE LA VEGA,58,132,122.355,122.355
2020-04,121,PAÍSES BAJOS,28132,SAN MARTÍN DE LA VEGA,49,132,122.355,122.355
2020-04,000,TOTAL,28133,SAN MARTÍN DE VALDEIGLESIAS,132,133,122.355,122.355
2020-04,010,TOTAL EUROPA,28133,SAN MARTÍN DE VALDEIGLESIAS,116,133,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28133,SAN MARTÍN DE VALDEIGLESIAS,106,133,122.355,122.355
2020-04,121,PAÍSES BAJOS,28133,SAN MARTÍN DE VALDEIGLESIAS,70,133,122.355,122.355
2020-04,000,TOTAL,28134,SAN SEBASTIÁN DE LOS REYES,1236,134,122.355,122.355
2020-04,010,TOTAL EUROPA,28134,SAN SEBASTIÁN DE LOS REYES,1077,134,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28134,SAN SEBASTIÁN DE LOS REYES,1014,134,122.355,122.355
2020-04,030,TOTAL AMÉRICA,28134,SAN SEBASTIÁN DE LOS REYES,117,134,122.355,122.355
2020-04,031,TOTAL AMÉRICA DEL NORTE,28134,SAN SEBASTIÁN DE LOS REYES,77,134,122.355,122.355
2020-04,033,TOTAL SUDAMÉRICA,28134,SAN SEBASTIÁN DE LOS REYES,34,134,122.355,122.355
2020-04,107,DINAMARCA,28134,SAN SEBASTIÁN DE LOS REYES,41,134,122.355,122.355
2020-04,110,FRANCIA,28134,SAN SEBASTIÁN DE LOS REYES,271,134,122.355,122.355
2020-04,115,ITALIA,28134,SAN SEBASTIÁN DE LOS REYES,35,134,122.355,122.355
2020-04,117,LUXEMBURGO,28134,SAN SEBASTIÁN DE LOS REYES,31,134,122.355,122.355
2020-04,121,PAÍSES BAJOS,28134,SAN SEBASTIÁN DE LOS REYES,325,134,122.355,122.355
2020-04,125,REINO UNIDO,28134,SAN SEBASTIÁN DE LOS REYES,55,134,122.355,122.355
2020-04,126,ALEMANIA,28134,SAN SEBASTIÁN DE LOS REYES,152,134,122.355,122.355
2020-04,131,SUECIA,28134,SAN SEBASTIÁN DE LOS REYES,63,134,122.355,122.355
2020-04,302,EE.UU.,28134,SAN SEBASTIÁN DE LOS REYES,62,134,122.355,122.355
2020-04,000,TOTAL,28137,"SANTOS DE LA HUMOSA, LOS",64,137,122.355,122.355
2020-04,010,TOTAL EUROPA,28137,"SANTOS DE LA HUMOSA, LOS",56,137,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28137,"SANTOS DE LA HUMOSA, LOS",56,137,122.355,122.355
2020-04,000,TOTAL,28140,SERRANILLOS DEL VALLE,56,140,122.355,122.355
2020-04,010,TOTAL EUROPA,28140,SERRANILLOS DEL VALLE,51,140,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28140,SERRANILLOS DEL VALLE,41,140,122.355,122.355
2020-04,000,TOTAL,28141,SEVILLA LA NUEVA,130,141,122.355,122.355
2020-04,010,TOTAL EUROPA,28141,SEVILLA LA NUEVA,112,141,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28141,SEVILLA LA NUEVA,110,141,122.355,122.355
2020-04,110,FRANCIA,28141,SEVILLA LA NUEVA,32,141,122.355,122.355
2020-04,121,PAÍSES BAJOS,28141,SEVILLA LA NUEVA,41,141,122.355,122.355
2020-04,010,TOTAL EUROPA,28143,SOMOSIERRA,31,143,122.355,122.355
2020-04,000,TOTAL,28144,SOTO DEL REAL,134,144,122.355,122.355
2020-04,010,TOTAL EUROPA,28144,SOTO DEL REAL,117,144,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28144,SOTO DEL REAL,107,144,122.355,122.355
2020-04,110,FRANCIA,28144,SOTO DEL REAL,31,144,122.355,122.355
2020-04,000,TOTAL,28146,TIELMES,54,146,122.355,122.355
2020-04,010,TOTAL EUROPA,28146,TIELMES,45,146,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28146,TIELMES,45,146,122.355,122.355
2020-04,000,TOTAL,28148,TORREJÓN DE ARDOZ,1343,148,122.355,122.355
2020-04,010,TOTAL EUROPA,28148,TORREJÓN DE ARDOZ,1086,148,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28148,TORREJÓN DE ARDOZ,1025,148,122.355,122.355
2020-04,020,TOTAL ÁFRICA,28148,TORREJÓN DE ARDOZ,117,148,122.355,122.355
2020-04,030,TOTAL AMÉRICA,28148,TORREJÓN DE ARDOZ,119,148,122.355,122.355
2020-04,031,TOTAL AMÉRICA DEL NORTE,28148,TORREJÓN DE ARDOZ,52,148,122.355,122.355
2020-04,033,TOTAL SUDAMÉRICA,28148,TORREJÓN DE ARDOZ,59,148,122.355,122.355
2020-04,103,BÉLGICA,28148,TORREJÓN DE ARDOZ,38,148,122.355,122.355
2020-04,107,DINAMARCA,28148,TORREJÓN DE ARDOZ,34,148,122.355,122.355
2020-04,110,FRANCIA,28148,TORREJÓN DE ARDOZ,144,148,122.355,122.355
2020-04,115,ITALIA,28148,TORREJÓN DE ARDOZ,116,148,122.355,122.355
2020-04,117,LUXEMBURGO,28148,TORREJÓN DE ARDOZ,32,148,122.355,122.355
2020-04,121,PAÍSES BAJOS,28148,TORREJÓN DE ARDOZ,244,148,122.355,122.355
2020-04,122,POLONIA,28148,TORREJÓN DE ARDOZ,44,148,122.355,122.355
2020-04,125,REINO UNIDO,28148,TORREJÓN DE ARDOZ,49,148,122.355,122.355
2020-04,126,ALEMANIA,28148,TORREJÓN DE ARDOZ,118,148,122.355,122.355
2020-04,128,RUMANIA,28148,TORREJÓN DE ARDOZ,71,148,122.355,122.355
2020-04,131,SUECIA,28148,TORREJÓN DE ARDOZ,150,148,122.355,122.355
2020-04,228,MARRUECOS,28148,TORREJÓN DE ARDOZ,33,148,122.355,122.355
2020-04,234,NIGERIA,28148,TORREJÓN DE ARDOZ,52,148,122.355,122.355
2020-04,302,EE.UU.,28148,TORREJÓN DE ARDOZ,52,148,122.355,122.355
2020-04,343,COLOMBIA,28148,TORREJÓN DE ARDOZ,51,148,122.355,122.355
2020-04,000,TOTAL,28149,TORREJÓN DE LA CALZADA,81,149,122.355,122.355
2020-04,010,TOTAL EUROPA,28149,TORREJÓN DE LA CALZADA,52,149,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28149,TORREJÓN DE LA CALZADA,52,149,122.355,122.355
2020-04,000,TOTAL,28150,TORREJÓN DE VELASCO,62,150,122.355,122.355
2020-04,010,TOTAL EUROPA,28150,TORREJÓN DE VELASCO,52,150,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28150,TORREJÓN DE VELASCO,51,150,122.355,122.355
2020-04,000,TOTAL,28151,TORRELAGUNA,52,151,122.355,122.355
2020-04,010,TOTAL EUROPA,28151,TORRELAGUNA,41,151,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28151,TORRELAGUNA,41,151,122.355,122.355
2020-04,000,TOTAL,28152,TORRELODONES,430,152,122.355,122.355
2020-04,010,TOTAL EUROPA,28152,TORRELODONES,375,152,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28152,TORRELODONES,348,152,122.355,122.355
2020-04,030,TOTAL AMÉRICA,28152,TORRELODONES,42,152,122.355,122.355
2020-04,031,TOTAL AMÉRICA DEL NORTE,28152,TORRELODONES,35,152,122.355,122.355
2020-04,110,FRANCIA,28152,TORRELODONES,88,152,122.355,122.355
2020-04,121,PAÍSES BAJOS,28152,TORRELODONES,126,152,122.355,122.355
2020-04,126,ALEMANIA,28152,TORRELODONES,64,152,122.355,122.355
2020-04,000,TOTAL,28154,TORRES DE LA ALAMEDA,157,154,122.355,122.355
2020-04,010,TOTAL EUROPA,28154,TORRES DE LA ALAMEDA,143,154,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28154,TORRES DE LA ALAMEDA,133,154,122.355,122.355
2020-04,110,FRANCIA,28154,TORRES DE LA ALAMEDA,38,154,122.355,122.355
2020-04,121,PAÍSES BAJOS,28154,TORRES DE LA ALAMEDA,34,154,122.355,122.355
2020-04,010,TOTAL EUROPA,28157,VALDELAGUNA,34,157,122.355,122.355
2020-04,000,TOTAL,28158,VALDEMANCO,38,158,122.355,122.355
2020-04,010,TOTAL EUROPA,28158,VALDEMANCO,37,158,122.355,122.355
2020-04,000,TOTAL,28159,VALDEMAQUEDA,44,159,122.355,122.355
2020-04,010,TOTAL EUROPA,28159,VALDEMAQUEDA,37,159,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28159,VALDEMAQUEDA,31,159,122.355,122.355
2020-04,000,TOTAL,28160,VALDEMORILLO,156,160,122.355,122.355
2020-04,010,TOTAL EUROPA,28160,VALDEMORILLO,138,160,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28160,VALDEMORILLO,133,160,122.355,122.355
2020-04,110,FRANCIA,28160,VALDEMORILLO,44,160,122.355,122.355
2020-04,121,PAÍSES BAJOS,28160,VALDEMORILLO,48,160,122.355,122.355
2020-04,000,TOTAL,28161,VALDEMORO,1533,161,122.355,122.355
2020-04,010,TOTAL EUROPA,28161,VALDEMORO,1407,161,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28161,VALDEMORO,1365,161,122.355,122.355
2020-04,030,TOTAL AMÉRICA,28161,VALDEMORO,75,161,122.355,122.355
2020-04,031,TOTAL AMÉRICA DEL NORTE,28161,VALDEMORO,44,161,122.355,122.355
2020-04,033,TOTAL SUDAMÉRICA,28161,VALDEMORO,31,161,122.355,122.355
2020-04,102,AUSTRIA,28161,VALDEMORO,206,161,122.355,122.355
2020-04,107,DINAMARCA,28161,VALDEMORO,93,161,122.355,122.355
2020-04,110,FRANCIA,28161,VALDEMORO,220,161,122.355,122.355
2020-04,113,IRLANDA,28161,VALDEMORO,33,161,122.355,122.355
2020-04,115,ITALIA,28161,VALDEMORO,73,161,122.355,122.355
2020-04,117,LUXEMBURGO,28161,VALDEMORO,46,161,122.355,122.355
2020-04,121,PAÍSES BAJOS,28161,VALDEMORO,215,161,122.355,122.355
2020-04,122,POLONIA,28161,VALDEMORO,30,161,122.355,122.355
2020-04,125,REINO UNIDO,28161,VALDEMORO,35,161,122.355,122.355
2020-04,126,ALEMANIA,28161,VALDEMORO,154,161,122.355,122.355
2020-04,128,RUMANIA,28161,VALDEMORO,33,161,122.355,122.355
2020-04,131,SUECIA,28161,VALDEMORO,199,161,122.355,122.355
2020-04,302,EE.UU.,28161,VALDEMORO,44,161,122.355,122.355
2020-04,000,TOTAL,28162,VALDEOLMOS-ALALPARDO,42,162,122.355,122.355
2020-04,010,TOTAL EUROPA,28162,VALDEOLMOS-ALALPARDO,32,162,122.355,122.355
2020-04,000,TOTAL,28165,VALDILECHA,47,165,122.355,122.355
2020-04,010,TOTAL EUROPA,28165,VALDILECHA,40,165,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28165,VALDILECHA,40,165,122.355,122.355
2020-04,000,TOTAL,28166,VALVERDE DE ALCALÁ,30,166,122.355,122.355
2020-04,010,TOTAL EUROPA,28166,VALVERDE DE ALCALÁ,30,166,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28166,VALVERDE DE ALCALÁ,30,166,122.355,122.355
2020-04,000,TOTAL,28167,VELILLA DE SAN ANTONIO,173,167,122.355,122.355
2020-04,010,TOTAL EUROPA,28167,VELILLA DE SAN ANTONIO,157,167,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28167,VELILLA DE SAN ANTONIO,151,167,122.355,122.355
2020-04,107,DINAMARCA,28167,VELILLA DE SAN ANTONIO,37,167,122.355,122.355
2020-04,000,TOTAL,28169,VENTURADA,58,169,122.355,122.355
2020-04,010,TOTAL EUROPA,28169,VENTURADA,41,169,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28169,VENTURADA,33,169,122.355,122.355
2020-04,000,TOTAL,28171,VILLA DEL PRADO,74,171,122.355,122.355
2020-04,010,TOTAL EUROPA,28171,VILLA DEL PRADO,61,171,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28171,VILLA DEL PRADO,52,171,122.355,122.355
2020-04,121,PAÍSES BAJOS,28171,VILLA DEL PRADO,35,171,122.355,122.355
2020-04,000,TOTAL,28172,VILLALBILLA,177,172,122.355,122.355
2020-04,010,TOTAL EUROPA,28172,VILLALBILLA,161,172,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28172,VILLALBILLA,149,172,122.355,122.355
2020-04,110,FRANCIA,28172,VILLALBILLA,41,172,122.355,122.355
2020-04,121,PAÍSES BAJOS,28172,VILLALBILLA,58,172,122.355,122.355
2020-04,000,TOTAL,28176,VILLANUEVA DE LA CAÑADA,301,176,122.355,122.355
2020-04,010,TOTAL EUROPA,28176,VILLANUEVA DE LA CAÑADA,282,176,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28176,VILLANUEVA DE LA CAÑADA,275,176,122.355,122.355
2020-04,110,FRANCIA,28176,VILLANUEVA DE LA CAÑADA,117,176,122.355,122.355
2020-04,121,PAÍSES BAJOS,28176,VILLANUEVA DE LA CAÑADA,68,176,122.355,122.355
2020-04,126,ALEMANIA,28176,VILLANUEVA DE LA CAÑADA,39,176,122.355,122.355
2020-04,000,TOTAL,28177,VILLANUEVA DEL PARDILLO,190,177,122.355,122.355
2020-04,010,TOTAL EUROPA,28177,VILLANUEVA DEL PARDILLO,172,177,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28177,VILLANUEVA DEL PARDILLO,169,177,122.355,122.355
2020-04,110,FRANCIA,28177,VILLANUEVA DEL PARDILLO,51,177,122.355,122.355
2020-04,121,PAÍSES BAJOS,28177,VILLANUEVA DEL PARDILLO,90,177,122.355,122.355
2020-04,000,TOTAL,28179,VILLAR DEL OLMO,30,179,122.355,122.355
2020-04,000,TOTAL,28180,VILLAREJO DE SALVANÉS,75,180,122.355,122.355
2020-04,010,TOTAL EUROPA,28180,VILLAREJO DE SALVANÉS,66,180,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28180,VILLAREJO DE SALVANÉS,58,180,122.355,122.355
2020-04,000,TOTAL,28181,VILLAVICIOSA DE ODÓN,457,181,122.355,122.355
2020-04,010,TOTAL EUROPA,28181,VILLAVICIOSA DE ODÓN,406,181,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28181,VILLAVICIOSA DE ODÓN,375,181,122.355,122.355
2020-04,110,FRANCIA,28181,VILLAVICIOSA DE ODÓN,94,181,122.355,122.355
2020-04,115,ITALIA,28181,VILLAVICIOSA DE ODÓN,39,181,122.355,122.355
2020-04,121,PAÍSES BAJOS,28181,VILLAVICIOSA DE ODÓN,112,181,122.355,122.355
2020-04,126,ALEMANIA,28181,VILLAVICIOSA DE ODÓN,58,181,122.355,122.355
2020-04,000,TOTAL,28901,LOZOYUELA-NAVAS-SIETEIGLESIAS,73,901,122.355,122.355
2020-04,010,TOTAL EUROPA,28901,LOZOYUELA-NAVAS-SIETEIGLESIAS,65,901,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28901,LOZOYUELA-NAVAS-SIETEIGLESIAS,55,901,122.355,122.355
2020-04,000,TOTAL,28902,PUENTES VIEJAS,52,902,122.355,122.355
2020-04,010,TOTAL EUROPA,28902,PUENTES VIEJAS,52,902,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28902,PUENTES VIEJAS,50,902,122.355,122.355
2020-04,000,TOTAL,28903,TRES CANTOS,626,903,122.355,122.355
2020-04,010,TOTAL EUROPA,28903,TRES CANTOS,553,903,122.355,122.355
2020-04,011,TOTAL UNIÓN EUROPEA,28903,TRES CANTOS,504,903,122.355,122.355
2020-04,030,TOTAL AMÉRICA,28903,TRES CANTOS,46,903,122.355,122.355
2020-04,031,TOTAL AMÉRICA DEL NORTE,28903,TRES CANTOS,36,903,122.355,122.355
2020-04,110,FRANCIA,28903,TRES CANTOS,159,903,122.355,122.355
2020-04,121,PAÍSES BAJOS,28903,TRES CANTOS,147,903,122.355,122.355
2020-04,125,REINO UNIDO,28903,TRES CANTOS,34,903,122.355,122.355
2020-04,126,ALEMANIA,28903,TRES CANTOS,62,903,122.355,122.355
2020-04,131,SUECIA,28903,TRES CANTOS,33,903,122.355,122.355
2020-05,000,TOTAL,28002,AJALVIR,210,002,122.355,122.355
2020-05,010,TOTAL EUROPA,28002,AJALVIR,187,002,122.355,122.355
2020-05,011,TOTAL UNIÓN EUROPEA,28002,AJALVIR,174,002,122.355,122.355
2020-05,121,PAÍSES BAJOS,28002,AJALVIR,40,002,122.355,122.355
2020-05,123,PORTUGAL,28002,AJALVIR,42,002,122.355,122.355
2020-05,000,TOTAL,28004,"ÁLAMO, EL",58,004,122.355,122.355
2020-05,010,TOTAL EUROPA,28004,"ÁLAMO, EL",37,004,122.355,122.355
2020-05,000,TOTAL,28005,ALCALÁ DE HENARES,3403,005,122.355,122.355
2020-05,010,TOTAL EUROPA,28005,ALCALÁ DE HENARES,2952,005,122.355,122.355
2020-05,011,TOTAL UNIÓN EUROPEA,28005,ALCALÁ DE HENARES,2786,005,122.355,122.355
2020-05,020,TOTAL ÁFRICA,28005,ALCALÁ DE HENARES,85,005,122.355,122.355
2020-05,030,TOTAL AMÉRICA,28005,ALCALÁ DE HENARES,225,005,122.355,122.355
2020-05,031,TOTAL AMÉRICA DEL NORTE,28005,ALCALÁ DE HENARES,119,005,122.355,122.355
2020-05,033,TOTAL SUDAMÉRICA,28005,ALCALÁ DE HENARES,97,005,122.355,122.355
2020-05,040,TOTAL ASIA,28005,ALCALÁ DE HENARES,139,005,122.355,122.355
2020-05,103,BÉLGICA,28005,ALCALÁ DE HENARES,104,005,122.355,122.355
2020-05,107,DINAMARCA,28005,ALCALÁ DE HENARES,73,005,122.355,122.355
2020-05,110,FRANCIA,28005,ALCALÁ DE HENARES,408,005,122.355,122.355
2020-05,113,IRLANDA,28005,ALCALÁ DE HENARES,73,005,122.355,122.355
2020-05,115,ITALIA,28005,ALCALÁ DE HENARES,222,005,122.355,122.355
2020-05,116,LIECHTENSTEIN,28005,ALCALÁ DE HENARES,31,005,122.355,122.355
2020-05,117,LUXEMBURGO,28005,ALCALÁ DE HENARES,96,005,122.355,122.355
2020-05,121,PAÍSES BAJOS,28005,ALCALÁ DE HENARES,491,005,122.355,122.355
2020-05,122,POLONIA,28005,ALCALÁ DE HENARES,143,005,122.355,122.355
2020-05,123,PORTUGAL,28005,ALCALÁ DE HENARES,94,005,122.355,122.355
2020-05,125,REINO UNIDO,28005,ALCALÁ DE HENARES,88,005,122.355,122.355
2020-05,126,ALEMANIA,28005,ALCALÁ DE HENARES,418,005,122.355,122.355
2020-05,128,RUMANIA,28005,ALCALÁ DE HENARES,140,005,122.355,122.355
